nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
10,1.0,0.0,0.2632,0.0,0.0,,27.0,53.0,sachs,183,11,17,7,7,4,6,0,12,154.87032985687256,1864.9492745399475,True,v2,original_ranking,10,"[(9, 10), (6, 7), (5, 7), (3, 9), (5, 10), (3, 6), (2, 6), (4, 6), (3, 5), (0, 9)]",0.0422861576080322,36.30425477027893,-19.916951864859858
7,1.0,0.0,0.1842,0.0,0.0,,24.0,53.0,sachs,7977,11,17,7,7,4,6,0,12,154.87032985687256,1880.991531133652,True,v2,original_ranking,7,"[(0, 6), (3, 6), (1, 6), (6, 7), (4, 6), (6, 10), (6, 8)]",0.079679250717163,63.10409331321716,93.07578769481476
4,1.0,0.0,0.1053,0.0,0.0,,21.0,53.0,sachs,3199,11,17,7,7,4,6,0,12,154.87032985687256,1874.7243378162384,True,v2,original_ranking,4,"[(6, 10), (1, 5), (1, 9), (6, 7)]",0.0689795017242431,52.70153450965881,-98.8995363428431
5,1.0,0.0,0.1316,0.0,0.0,,22.0,53.0,sachs,316,11,17,7,7,4,6,0,12,154.87032985687256,1885.596178293228,True,v2,original_ranking,5,"[(1, 5), (5, 10), (4, 5), (5, 8), (0, 5)]",0.0867927074432373,63.55657601356506,-151.3284252288082
12,1.0,0.0,0.3158,0.0,0.0,,28.0,59.0,sachs,8266,11,17,7,7,4,6,0,12,154.87032985687256,1880.7910251617432,True,v2,original_ranking,12,"[(2, 10), (1, 6), (2, 5), (1, 9), (4, 8), (9, 10), (5, 7), (6, 7), (4, 9), (5, 8), (3, 6), (3, 5)]",0.07296586036682129,56.82892346382141,19.154933934032606
