ST_elapsed,ST_best_model,ST_best_I,ST_total_num_facts,ST_used_num_facts,ST_num_models,CO_elapsed,CO_best_model,CO_best_I,CO_total_num_facts,CO_used_num_facts,CO_num_models,PR_elapsed,PR_best_model,PR_best_I,PR_total_num_facts,PR_used_num_facts,PR_num_models,abapc_existing_elapsed,n_nodes,n_edges,seed,is_best_st_in_all_co,is_best_st_in_all_pr,is_best_pr_in_all_co,is_all_st_subset_of_all_co,is_all_st_subset_of_all_pr,is_all_pr_subset_of_all_co
0.17644023895263672,"frozenset({(1, 0), (1, 2), (2, 0)})",2.9999999994324984,6,6,6,0.10955953598022461,"frozenset({(0, 1), (0, 2)})",2.9999999994324984,6,6,25,0.05764174461364746,"frozenset({(1, 0), (2, 0), (2, 1)})",2.9999999994324984,6,6,25,0.21077561378479004,3,3,7816,True,True,True,True,True,True
0.010665178298950195,"frozenset({(0, 1), (2, 1)})",2.579781432264828,6,4,1,0.0298919677734375,"frozenset({(0, 1), (2, 1)})",2.579781432264828,6,6,9,0.022715330123901367,"frozenset({(0, 1), (2, 1)})",2.579781432264828,6,6,9,0.26880598068237305,3,3,3578,True,True,True,True,True,True
0.006005287170410156,"frozenset({(1, 0), (2, 0)})",2.743955537135241,6,6,1,0.02851724624633789,"frozenset({(1, 0), (2, 0)})",2.743955537135241,6,6,9,0.02197885513305664,"frozenset({(1, 0), (2, 0)})",2.743955537135241,6,6,9,0.25531864166259766,3,3,2656,True,True,True,True,True,True
0.018472671508789062,"frozenset({(1, 0), (1, 2), (2, 0)})",3.0,6,6,6,0.09465456008911133,"frozenset({(0, 1), (0, 2)})",3.0,6,6,25,0.05400729179382324,"frozenset({(1, 0), (2, 0), (2, 1)})",3.0,6,6,25,0.2591838836669922,3,3,2688,True,True,True,True,True,True
0.013602972030639648,"frozenset({(1, 0), (1, 2), (2, 0)})",3.0,6,6,6,0.09443306922912598,"frozenset({(0, 1), (0, 2)})",3.0,6,6,25,0.0534055233001709,"frozenset({(1, 0), (2, 0), (2, 1)})",3.0,6,6,25,0.17701482772827148,3,3,2494,True,True,True,True,True,True
0.014940023422241211,"frozenset({(1, 0), (1, 2), (2, 0)})",2.9998715194696075,6,6,6,0.09581279754638672,"frozenset({(0, 1), (0, 2)})",2.9998715194696075,6,6,25,0.05283045768737793,"frozenset({(1, 0), (2, 0), (2, 1)})",2.9998715194696075,6,6,25,0.19065117835998535,3,3,183,True,True,True,True,True,True
0.013996124267578125,"frozenset({(1, 0), (1, 2), (2, 0)})",2.9999988469451595,6,6,6,0.0955970287322998,"frozenset({(0, 1), (0, 2)})",2.9999988469451595,6,6,25,0.053934335708618164,"frozenset({(1, 0), (2, 0), (2, 1)})",2.9999988469451595,6,6,25,0.20140647888183594,3,3,7977,True,True,True,True,True,True
0.013486862182617188,"frozenset({(1, 0), (1, 2), (2, 0)})",3.0,6,6,6,0.0945138931274414,"frozenset({(0, 1), (0, 2)})",3.0,6,6,25,0.053652048110961914,"frozenset({(1, 0), (2, 0), (2, 1)})",3.0,6,6,25,0.16939210891723633,3,3,3199,True,True,True,True,True,True
0.007324934005737305,"frozenset({(2, 0)})",2.3566238603292935,3,3,2,0.009546756744384766,"frozenset({(0, 2)})",2.3566238603292935,3,3,3,0.008299112319946289,"frozenset({(0, 2)})",2.3566238603292935,3,3,3,0.22346115112304688,3,3,316,True,True,True,True,True,True
0.0064051151275634766,"frozenset({(2, 1)})",2.0592444746597414,3,3,2,0.008410453796386719,"frozenset({(1, 2)})",2.0592444746597414,3,3,3,0.0074350833892822266,"frozenset({(1, 2)})",2.0592444746597414,3,3,3,0.21089577674865723,3,3,8266,True,True,True,True,True,True
