nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,4135,5,4,5,5,2,4,3,10,0.12264823913574219,0.609508752822876,True,v2,original_ranking,4,"[(4, 0), (1, 0), (3, 0), (2, 0)]",0.007785797119140625,1.4606590270996094,20.71753816457358
5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,9.0,14.0,cancer,5174,5,4,5,5,2,4,3,10,0.12264823913574219,0.5937047004699707,True,v2,original_ranking,5,"[(2, 0), (1, 0), (4, 0), (3, 0), (4, 3)]",0.00802469253540039,1.9646265506744385,21.801954858442542
5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,9.0,9.0,cancer,5303,5,4,5,5,2,4,3,10,0.12264823913574219,0.59043288230896,True,v2,original_ranking,5,"[(3, 0), (2, 0), (4, 0), (1, 0), (4, 1)]",0.00798344612121582,1.9718236923217773,20.966102361537722
6,0.6667,0.5,0.6667,0.3333,0.5,0.4,4.0,13.0,18.0,cancer,3942,5,4,5,5,2,4,3,10,0.12264823913574219,0.586198091506958,True,v2,original_ranking,6,"[(3, 0), (1, 0), (4, 0), (2, 0), (4, 3), (2, 4)]",0.009195804595947266,2.2752928733825684,22.309812412314702
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,2778,5,4,5,5,2,4,3,10,0.12264823913574219,0.5959515571594238,True,v2,original_ranking,4,"[(4, 0), (3, 0), (1, 0), (2, 0)]",0.007843971252441406,1.934624195098877,20.33784025746439
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,11.0,cancer,2804,5,4,5,5,2,4,3,10,0.12264823913574219,0.5892786979675293,False,v2,original_ranking,3,"[(3, 0), (1, 0), (4, 0)]",0.004729747772216797,1.1520438194274902,12.504232149240138
5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,9.0,14.0,cancer,2145,5,4,5,5,2,4,3,10,0.12264823913574219,0.6126737594604492,True,v2,original_ranking,5,"[(3, 0), (1, 0), (4, 0), (2, 0), (3, 4)]",0.007942914962768555,1.717864990234375,20.58988682059826
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,150,5,4,5,5,2,4,3,10,0.12264823913574219,0.5942385196685791,True,v2,original_ranking,4,"[(4, 0), (1, 0), (3, 0), (2, 0)]",0.007781505584716797,1.9873921871185303,21.040892555850142
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,8823,5,4,5,5,2,4,3,10,0.12264823913574219,0.6284995079040527,True,v2,original_ranking,4,"[(3, 0), (2, 0), (4, 0), (1, 0)]",0.00783395767211914,1.9549012184143066,20.414986354565528
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,4669,5,4,5,5,2,4,3,10,0.12264823913574219,0.5936009883880615,True,v2,original_ranking,4,"[(3, 0), (1, 0), (4, 0), (2, 0)]",0.007796764373779297,1.9492802619934082,20.465176024216788
