nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,7.0,15.0,21.0,survey,3578,6,0.1489732265472412,1.8303954601287842,True,v2,original_ranking,2,"[(0, 3), (0, 1)]",0,1.4369807243347168,7.874474890954446
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,9.0,13.0,19.0,survey,2656,6,0.1489732265472412,1.7926294803619385,True,v2,original_ranking,4,"[(0, 3), (0, 5), (0, 1), (0, 2)]",0,2.062035083770752,7.868650692876638
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,9.0,13.0,19.0,survey,2688,6,0.1489732265472412,1.7482478618621826,True,v2,original_ranking,4,"[(0, 5), (0, 3), (0, 2), (0, 1)]",0,2.0643224716186523,8.186423611693675
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,7.0,15.0,21.0,survey,2494,6,0.1489732265472412,1.8290867805480957,True,v2,original_ranking,2,"[(0, 1), (0, 3)]",0,1.313368320465088,7.558029877871002
2,1.0,0.0,0.2222,0.0,0.0,,8.0,15.0,21.0,survey,183,6,0.1489732265472412,1.8264305591583252,True,v2,original_ranking,2,"[(4, 5), (3, 4)]",0,1.2593984603881836,7.070815802624193
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,7.0,15.0,21.0,survey,7977,6,0.1489732265472412,1.8499653339385986,True,v2,original_ranking,2,"[(0, 1), (0, 3)]",0,1.3260040283203125,7.213316726734458
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,8.0,14.0,20.0,survey,3199,6,0.1489732265472412,1.7931861877441406,True,v2,original_ranking,3,"[(0, 3), (0, 1), (0, 2)]",0,1.8208985328674316,8.83092517372015
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,8.0,14.0,20.0,survey,316,6,0.1489732265472412,1.8163745403289795,True,v2,original_ranking,3,"[(0, 2), (0, 1), (0, 3)]",0,1.9801549911499023,7.1432220309848
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,9.0,13.0,25.0,survey,8266,6,0.1489732265472412,1.8047142028808594,True,v2,original_ranking,4,"[(0, 1), (3, 4), (0, 2), (4, 5)]",0,1.5869717597961426,6.285558196272956
2,1.0,0.0,0.2222,0.0,0.0,,8.0,15.0,21.0,survey,1532,6,0.1489732265472412,1.7924585342407227,True,v2,original_ranking,2,"[(0, 3), (0, 5)]",0,1.7280752658843994,4.938167782693764
0,0.0,0.0,0.0,,0.0,,6.0,17.0,17.0,survey,1009,6,0.1489732265472412,1.7982168197631836,True,v2,original_ranking,0,[],0,1.311413288116455,-0.7090935418802135
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,9.0,13.0,25.0,survey,2250,6,0.1489732265472412,1.7943696975708008,True,v2,original_ranking,4,"[(0, 1), (0, 2), (4, 5), (3, 4)]",0,1.5394847393035889,7.78653549660809
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,9.0,13.0,25.0,survey,4447,6,0.1489732265472412,1.8019154071807861,True,v2,original_ranking,4,"[(0, 2), (4, 5), (3, 4), (0, 1)]",0,1.4422054290771484,6.5669723189110165
2,1.0,0.0,0.2222,0.0,0.0,,8.0,15.0,21.0,survey,2415,6,0.1489732265472412,1.7924222946166992,True,v2,original_ranking,2,"[(0, 3), (0, 5)]",0,1.7231521606445312,1.989066219866666
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,7.0,15.0,21.0,survey,3595,6,0.1489732265472412,1.8361279964447021,True,v2,original_ranking,2,"[(0, 3), (0, 1)]",0,1.2920820713043213,7.963224778152949
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,9.0,13.0,25.0,survey,4187,6,0.1489732265472412,1.8376398086547852,True,v2,original_ranking,4,"[(3, 4), (0, 2), (0, 1), (4, 5)]",0,1.2632908821105957,3.007031350917294
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,8.0,14.0,20.0,survey,4135,6,0.1489732265472412,1.7994763851165771,True,v2,original_ranking,3,"[(0, 1), (0, 3), (0, 2)]",0,1.8410086631774902,8.872578586561053
2,1.0,0.0,0.2222,0.0,0.0,,8.0,15.0,21.0,survey,5174,6,0.1489732265472412,1.785977840423584,True,v2,original_ranking,2,"[(0, 5), (0, 3)]",0,1.7229442596435547,3.7287780447971874
2,1.0,0.0,0.2222,0.0,0.0,,8.0,15.0,21.0,survey,5303,6,0.1489732265472412,1.8325750827789307,True,v2,original_ranking,2,"[(2, 4), (4, 5)]",0,1.261962890625,7.725198721902873
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,8.0,14.0,20.0,survey,3942,6,0.1489732265472412,1.7452435493469238,True,v2,original_ranking,3,"[(0, 3), (0, 2), (0, 1)]",0,2.0510404109954834,7.238971718636819
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,7.0,15.0,21.0,survey,2778,6,0.1489732265472412,1.843729019165039,True,v2,original_ranking,2,"[(0, 3), (0, 1)]",0,1.301771640777588,8.035748388839373
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,7.0,15.0,21.0,survey,2804,6,0.1489732265472412,1.8433473110198975,True,v2,original_ranking,2,"[(0, 3), (0, 1)]",0,1.2925617694854736,8.053098472950039
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,9.0,13.0,19.0,survey,2145,6,0.1489732265472412,1.801128625869751,True,v2,original_ranking,4,"[(0, 1), (0, 5), (0, 2), (0, 3)]",0,1.4628863334655762,5.6545707796785
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,8.0,15.0,21.0,survey,150,6,0.1489732265472412,1.7909643650054932,True,v2,original_ranking,3,"[(0, 2), (0, 4), (0, 1)]",0,1.8489956855773926,10.579205034835015
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,9.0,13.0,19.0,survey,8823,6,0.1489732265472412,1.7575840950012207,True,v2,original_ranking,4,"[(0, 3), (0, 1), (0, 2), (0, 5)]",0,2.056852340698242,7.551994788997648
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,8.0,14.0,20.0,survey,4669,6,0.1489732265472412,1.8228018283843994,True,v2,original_ranking,3,"[(0, 2), (0, 3), (0, 1)]",0,1.8426153659820557,10.622974087769487
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,7.0,15.0,21.0,survey,6131,6,0.1489732265472412,1.7916407585144043,True,v2,original_ranking,2,"[(0, 3), (0, 1)]",0,1.8761060237884521,8.591294479129377
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,8.0,15.0,21.0,survey,2617,6,0.1489732265472412,1.713866949081421,True,v2,original_ranking,3,"[(0, 3), (0, 4), (0, 1)]",0,2.5637803077697754,14.769210988236873
2,1.0,0.0,0.2222,0.0,0.0,,8.0,15.0,21.0,survey,7166,6,0.1489732265472412,1.8428781032562256,True,v2,original_ranking,2,"[(3, 4), (4, 5)]",0,1.2484407424926758,5.636756456403879
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,8.0,15.0,21.0,survey,1428,6,0.1489732265472412,1.8075315952301025,True,v2,original_ranking,3,"[(0, 2), (0, 1), (0, 4)]",0,1.8270070552825928,10.091892021420952
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,8328,6,0.1489732265472412,1.729745864868164,True,v2,original_ranking,1,"[(3, 5)]",0,3.054137706756592,0.0055926117207831805
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,8.0,14.0,20.0,survey,8289,6,0.1489732265472412,1.8356513977050781,True,v2,original_ranking,3,"[(0, 3), (0, 1), (0, 2)]",0,1.8434169292449951,9.800572156281655
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,8.0,15.0,21.0,survey,5978,6,0.1489732265472412,1.7934455871582031,True,v2,original_ranking,3,"[(0, 1), (0, 4), (0, 3)]",0,1.836376428604126,8.042289863826559
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,9.0,13.0,25.0,survey,5511,6,0.1489732265472412,1.802339792251587,True,v2,original_ranking,4,"[(0, 2), (3, 4), (0, 1), (4, 5)]",0,1.5524728298187256,7.9057866523606855
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,9.0,13.0,19.0,survey,5864,6,0.1489732265472412,1.7905137538909912,True,v2,original_ranking,4,"[(0, 3), (0, 5), (0, 1), (0, 2)]",0,1.4528465270996094,5.002003269775081
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,8.0,15.0,21.0,survey,606,6,0.1489732265472412,1.7353434562683105,True,v2,original_ranking,3,"[(0, 1), (0, 3), (0, 4)]",0,2.3050601482391357,15.664726554071175
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,9.0,13.0,19.0,survey,1933,6,0.1489732265472412,1.743093729019165,True,v2,original_ranking,4,"[(0, 2), (0, 1), (0, 5), (0, 3)]",0,2.059001922607422,8.639429996373307
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,9.0,19.0,25.0,survey,6071,6,0.1489732265472412,1.7904927730560303,True,v2,original_ranking,4,"[(0, 1), (2, 4), (0, 3), (0, 4)]",0,1.8400671482086182,9.5697715823297
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,7.0,15.0,21.0,survey,5504,6,0.1489732265472412,1.8377163410186768,True,v2,original_ranking,2,"[(0, 3), (0, 1)]",0,1.2811565399169922,7.703961747572268
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,8.0,15.0,21.0,survey,5163,6,0.1489732265472412,1.7496161460876465,True,v2,original_ranking,3,"[(0, 2), (0, 4), (0, 1)]",0,2.0632166862487793,5.7599227560047
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,7.0,15.0,21.0,survey,2406,6,0.1489732265472412,1.7970762252807617,True,v2,original_ranking,2,"[(0, 2), (0, 1)]",0,1.5381343364715576,9.202149595241018
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,9.0,13.0,25.0,survey,304,6,0.1489732265472412,1.8522179126739502,True,v2,original_ranking,4,"[(0, 2), (3, 4), (4, 5), (0, 1)]",0,1.305840015411377,7.718330224309572
2,1.0,0.0,0.2222,0.0,0.0,,8.0,15.0,21.0,survey,3391,6,0.1489732265472412,1.834111213684082,True,v2,original_ranking,2,"[(0, 5), (0, 2)]",0,1.3121652603149414,8.530133140463805
5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,10.0,18.0,25.0,survey,359,6,0.1489732265472412,1.7505154609680176,True,v2,original_ranking,5,"[(0, 2), (3, 4), (0, 1), (0, 4), (4, 5)]",0,2.2807319164276123,5.463973699387272
6,0.8333,0.1667,0.5556,0.1667,0.1667,0.1667,11.0,18.0,25.0,survey,9096,6,0.1489732265472412,1.7697556018829346,True,v2,original_ranking,6,"[(0, 1), (2, 4), (3, 4), (4, 5), (0, 4), (0, 3)]",0,2.2078938484191895,6.7034665369059425
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,8.0,14.0,20.0,survey,3533,6,0.1489732265472412,1.7975656986236572,True,v2,original_ranking,3,"[(0, 2), (0, 3), (0, 1)]",0,2.000788450241089,7.012373571636306
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,8.0,14.0,20.0,survey,4125,6,0.1489732265472412,1.7602291107177734,True,v2,original_ranking,3,"[(0, 2), (0, 3), (0, 1)]",0,2.1007637977600098,6.5764306735366755
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,8.0,14.0,20.0,survey,3094,6,0.1489732265472412,1.7596657276153564,True,v2,original_ranking,3,"[(0, 3), (0, 2), (0, 1)]",0,2.068601608276367,6.871594840400443
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,7.0,15.0,21.0,survey,6398,6,0.1489732265472412,1.8625590801239014,True,v2,original_ranking,2,"[(0, 1), (0, 3)]",0,1.295591115951538,7.814142733416248
9,1.0,0.0,0.45,0.0,0.0,,17.0,29.0,37.0,asia,7816,8,1.208078384399414,17.48793601989746,True,v2,original_ranking,9,"[(0, 5), (0, 1), (4, 6), (5, 6), (4, 7), (3, 5), (6, 7), (0, 2), (2, 7)]",0,5.688915967941284,33.30337110501978
9,1.0,0.0,0.45,0.0,0.0,,17.0,35.0,43.0,asia,3578,8,1.208078384399414,17.731573581695557,True,v2,original_ranking,9,"[(0, 4), (1, 6), (2, 6), (3, 5), (0, 2), (5, 6), (2, 7), (5, 7), (0, 5)]",0,5.64555025100708,38.484492138745765
10,1.0,0.0,0.5,0.0,0.0,,18.0,26.0,38.0,asia,2656,8,1.208078384399414,17.389992475509644,True,v2,original_ranking,10,"[(1, 6), (0, 5), (5, 6), (0, 3), (5, 7), (0, 4), (1, 4), (0, 1), (1, 3), (2, 5)]",0,7.851010322570801,44.624698978099104
7,0.8571,0.125,0.3,0.1429,0.125,0.1333,13.0,24.0,32.0,asia,2688,8,1.208078384399414,17.754892110824585,True,v2,original_ranking,7,"[(0, 3), (0, 1), (0, 5), (1, 7), (4, 7), (0, 4), (0, 6)]",0,5.628153562545776,16.917274722598943
10,1.0,0.0,0.5,0.0,0.0,,18.0,24.0,45.0,asia,2494,8,1.208078384399414,17.777355670928955,True,v2,original_ranking,10,"[(5, 6), (0, 2), (2, 4), (5, 7), (3, 5), (0, 1), (2, 6), (4, 7), (6, 7), (0, 4)]",0,7.105713844299316,41.32756514148176
8,1.0,0.0,0.4,0.0,0.0,,16.0,19.0,43.0,asia,183,8,1.208078384399414,17.586288452148438,True,v2,original_ranking,8,"[(5, 6), (4, 6), (1, 4), (1, 3), (2, 6), (3, 5), (4, 7), (6, 7)]",0,6.491119146347046,44.13755771303618
9,1.0,0.0,0.45,0.0,0.0,,17.0,25.0,33.0,asia,7977,8,1.208078384399414,17.635658025741577,True,v2,original_ranking,9,"[(4, 6), (0, 2), (0, 4), (5, 7), (0, 3), (0, 5), (0, 1), (5, 6), (2, 7)]",0,6.4528725147247314,72.18097411269892
8,0.75,0.25,0.3,0.125,0.125,0.125,14.0,27.0,38.0,asia,3199,8,1.208078384399414,17.93916964530945,True,v2,original_ranking,8,"[(1, 7), (2, 4), (2, 6), (4, 7), (6, 7), (3, 5), (2, 3), (3, 7)]",0,6.035813331604004,51.986559088984826
9,0.8889,0.125,0.4,0.0,0.0,,16.0,28.0,39.0,asia,316,8,1.208078384399414,17.97259497642517,True,v2,original_ranking,9,"[(1, 6), (2, 4), (2, 6), (5, 7), (6, 7), (4, 7), (0, 1), (2, 3), (3, 5)]",0,5.386497974395752,41.69272884755517
9,1.0,0.0,0.45,0.0,0.0,,17.0,24.0,34.0,asia,8266,8,1.208078384399414,17.589867115020752,True,v2,original_ranking,9,"[(1, 6), (0, 7), (0, 3), (1, 3), (2, 6), (1, 4), (0, 1), (1, 7), (5, 7)]",0,6.444995403289795,5.332396641267003
7,0.8571,0.125,0.3,0.1429,0.125,0.1333,13.0,25.0,33.0,asia,1532,8,1.208078384399414,17.79305648803711,True,v2,original_ranking,7,"[(0, 3), (0, 5), (0, 7), (0, 2), (0, 1), (0, 4), (0, 6)]",0,5.855509042739868,66.56804480248168
8,1.0,0.0,0.4,0.0,0.0,,16.0,30.0,38.0,asia,1009,8,1.208078384399414,17.76915407180786,True,v2,original_ranking,8,"[(0, 1), (0, 4), (4, 6), (0, 3), (5, 6), (6, 7), (0, 7), (2, 6)]",0,5.380180358886719,23.399200558853885
10,1.0,0.0,0.5,0.0,0.0,,18.0,20.0,37.0,asia,2250,8,1.208078384399414,17.667317628860474,True,v2,original_ranking,10,"[(0, 4), (5, 6), (1, 6), (1, 4), (0, 2), (0, 5), (1, 3), (0, 3), (3, 5), (2, 7)]",0,6.450534343719482,60.11619892308475
7,1.0,0.0,0.35,0.0,0.0,,15.0,22.0,25.0,asia,4447,8,1.208078384399414,17.58678936958313,True,v2,original_ranking,7,"[(5, 6), (2, 6), (1, 3), (4, 7), (6, 7), (1, 4), (1, 6)]",0,6.552056312561035,28.549163611635418
8,1.0,0.0,0.4,0.0,0.0,,16.0,26.0,34.0,asia,2415,8,1.208078384399414,17.81078839302063,True,v2,original_ranking,8,"[(0, 5), (0, 4), (1, 6), (1, 7), (5, 6), (4, 6), (0, 7), (0, 3)]",0,5.231334209442139,8.52207310462536
9,1.0,0.0,0.45,0.0,0.0,,17.0,39.0,49.0,asia,3595,8,1.208078384399414,17.60415506362915,True,v2,original_ranking,9,"[(0, 7), (5, 6), (0, 2), (0, 1), (0, 3), (3, 5), (2, 4), (2, 6), (2, 7)]",0,6.325068950653076,54.23776453549622
10,1.0,0.0,0.5,0.0,0.0,,18.0,22.0,38.0,asia,4187,8,1.208078384399414,17.617450714111328,True,v2,original_ranking,10,"[(0, 4), (0, 5), (1, 6), (0, 3), (2, 7), (5, 7), (3, 5), (5, 6), (0, 1), (4, 7)]",0,5.789458513259888,25.691082270348275
10,1.0,0.0,0.5,0.0,0.0,,18.0,29.0,37.0,asia,4135,8,1.208078384399414,17.571271181106567,True,v2,original_ranking,10,"[(0, 2), (1, 6), (5, 7), (1, 3), (2, 4), (2, 6), (0, 5), (0, 3), (4, 7), (6, 7)]",0,6.176755905151367,49.55915947485216
8,1.0,0.0,0.4,0.0,0.0,,16.0,32.0,40.0,asia,5174,8,1.208078384399414,17.396716356277466,True,v2,original_ranking,8,"[(4, 6), (2, 4), (1, 4), (6, 7), (0, 2), (5, 6), (2, 6), (1, 7)]",0,6.99818229675293,-25.57074067428717
7,1.0,0.0,0.35,0.0,0.0,,15.0,22.0,22.0,asia,5303,8,1.208078384399414,17.77396821975708,True,v2,original_ranking,7,"[(0, 7), (0, 4), (1, 3), (6, 7), (1, 6), (5, 7), (0, 3)]",0,5.759361982345581,-5.856636907541462
10,1.0,0.0,0.5,0.0,0.0,,18.0,23.0,32.0,asia,3942,8,1.208078384399414,17.602375507354736,True,v2,original_ranking,10,"[(4, 6), (0, 7), (0, 5), (0, 4), (2, 7), (1, 3), (0, 3), (2, 4), (2, 6), (1, 4)]",0,6.204416751861572,50.773096917428504
10,1.0,0.0,0.5,0.0,0.0,,18.0,19.0,36.0,asia,2778,8,1.208078384399414,17.784754991531372,True,v2,original_ranking,10,"[(4, 6), (0, 5), (0, 2), (1, 3), (5, 7), (2, 5), (0, 1), (1, 4), (0, 4), (5, 6)]",0,6.493759870529175,57.66062753931464
9,1.0,0.0,0.45,0.0,0.0,,17.0,29.0,42.0,asia,2804,8,1.208078384399414,17.728830575942993,True,v2,original_ranking,9,"[(5, 6), (0, 5), (4, 6), (2, 6), (2, 7), (2, 4), (0, 1), (0, 3), (1, 6)]",0,5.804130554199219,1.22465259287564
10,1.0,0.0,0.5,0.0,0.0,,18.0,20.0,36.0,asia,2145,8,1.208078384399414,17.603965044021606,True,v2,original_ranking,10,"[(0, 5), (0, 2), (6, 7), (4, 7), (5, 6), (3, 5), (0, 1), (2, 7), (4, 6), (0, 3)]",0,6.347604274749756,48.17165921704012
9,1.0,0.0,0.45,0.0,0.0,,17.0,25.0,35.0,asia,150,8,1.208078384399414,17.585509300231934,True,v2,original_ranking,9,"[(0, 4), (0, 1), (5, 6), (0, 2), (5, 7), (0, 3), (3, 5), (1, 4), (1, 3)]",0,6.763871192932129,59.79046671675076
10,1.0,0.0,0.5,0.0,0.0,,18.0,26.0,39.0,asia,8823,8,1.208078384399414,17.79028081893921,True,v2,original_ranking,10,"[(0, 7), (0, 3), (0, 5), (5, 6), (4, 7), (6, 7), (0, 1), (2, 6), (2, 4), (1, 6)]",0,5.734657287597656,31.79499519621982
10,1.0,0.0,0.5,0.0,0.0,,18.0,21.0,31.0,asia,4669,8,1.208078384399414,17.53024673461914,True,v2,original_ranking,10,"[(0, 4), (0, 1), (1, 4), (0, 2), (1, 3), (1, 6), (2, 6), (0, 3), (4, 7), (6, 7)]",0,6.803884983062744,35.59429078594962
9,1.0,0.0,0.45,0.0,0.0,,17.0,18.0,28.0,asia,6131,8,1.208078384399414,17.78865122795105,True,v2,original_ranking,9,"[(0, 5), (0, 2), (1, 6), (5, 7), (1, 3), (4, 6), (1, 4), (0, 1), (6, 7)]",0,5.728269338607788,56.0713809995183
8,0.875,0.125,0.35,0.125,0.125,0.125,14.0,24.0,32.0,asia,2617,8,1.208078384399414,17.752059936523438,True,v2,original_ranking,8,"[(0, 4), (0, 1), (0, 3), (5, 7), (2, 7), (4, 7), (0, 5), (0, 6)]",0,5.344336032867432,28.214575850591388
10,1.0,0.0,0.5,0.0,0.0,,18.0,20.0,36.0,asia,7166,8,1.208078384399414,17.613982677459717,True,v2,original_ranking,10,"[(5, 6), (1, 3), (6, 7), (0, 1), (3, 5), (2, 7), (4, 7), (0, 2), (1, 6), (0, 4)]",0,6.486324071884155,56.88328929446086
8,0.875,0.125,0.35,0.125,0.125,0.125,14.0,22.0,34.0,asia,1428,8,1.208078384399414,17.774139881134033,True,v2,original_ranking,8,"[(0, 5), (1, 7), (0, 4), (0, 6), (0, 3), (1, 3), (0, 7), (3, 5)]",0,5.651528835296631,15.044415551409516
7,0.8571,0.125,0.3,0.1429,0.125,0.1333,13.0,24.0,32.0,asia,8328,8,1.208078384399414,17.74032711982727,True,v2,original_ranking,7,"[(0, 4), (0, 1), (0, 7), (0, 3), (2, 7), (5, 7), (0, 6)]",0,5.6834328174591064,16.931974040547704
9,1.0,0.0,0.45,0.0,0.0,,17.0,25.0,33.0,asia,8289,8,1.208078384399414,17.581430673599243,True,v2,original_ranking,9,"[(0, 1), (0, 4), (5, 6), (5, 7), (2, 7), (1, 6), (0, 3), (4, 6), (0, 2)]",0,6.348479509353638,36.95032279862796
8,0.875,0.125,0.35,0.125,0.125,0.125,15.0,19.0,29.0,asia,5978,8,1.208078384399414,17.63141441345215,True,v2,original_ranking,8,"[(0, 5), (0, 7), (0, 3), (0, 6), (0, 2), (4, 6), (1, 3), (1, 4)]",0,6.516216278076172,27.803728692761222
8,1.0,0.0,0.4,0.0,0.0,,16.0,34.0,34.0,asia,5511,8,1.208078384399414,17.61812734603882,True,v2,original_ranking,8,"[(0, 5), (0, 4), (3, 5), (2, 5), (5, 6), (2, 7), (1, 6), (0, 1)]",0,6.353739261627197,24.491448293012468
9,1.0,0.0,0.45,0.0,0.0,,17.0,26.0,36.0,asia,5864,8,1.208078384399414,17.588435173034668,True,v2,original_ranking,9,"[(0, 2), (0, 5), (1, 7), (2, 4), (5, 7), (2, 7), (4, 6), (1, 6), (1, 4)]",0,6.439951419830322,-23.403457306371763
10,1.0,0.0,0.5,0.0,0.0,,18.0,36.0,45.0,asia,606,8,1.208078384399414,17.35672616958618,True,v2,original_ranking,10,"[(0, 2), (0, 1), (2, 4), (1, 7), (2, 6), (0, 3), (4, 7), (6, 7), (1, 6), (3, 5)]",0,6.473845958709717,55.703583515723395
8,1.0,0.0,0.4,0.0,0.0,,16.0,24.0,37.0,asia,1933,8,1.208078384399414,17.582425594329834,True,v2,original_ranking,8,"[(4, 6), (0, 5), (0, 3), (6, 7), (1, 7), (2, 4), (5, 6), (0, 1)]",0,5.990073204040527,30.600990871575785
8,1.0,0.0,0.4,0.0,0.0,,16.0,30.0,30.0,asia,6071,8,1.208078384399414,17.621578216552734,True,v2,original_ranking,8,"[(0, 5), (2, 7), (5, 6), (0, 7), (1, 7), (4, 6), (3, 5), (6, 7)]",0,5.604411363601685,9.070601320756401
7,0.8571,0.125,0.3,0.1429,0.125,0.1333,13.0,18.0,28.0,asia,5504,8,1.208078384399414,17.745018005371094,True,v2,original_ranking,7,"[(0, 5), (0, 2), (4, 7), (6, 7), (0, 6), (0, 1), (1, 4)]",0,5.192141056060791,-0.7567639238840194
7,0.8571,0.125,0.3,0.1429,0.125,0.1333,13.0,20.0,30.0,asia,5163,8,1.208078384399414,17.731907844543457,True,v2,original_ranking,7,"[(0, 1), (1, 3), (1, 4), (0, 7), (0, 5), (0, 6), (0, 2)]",0,5.492055416107178,48.94537626685091
8,1.0,0.0,0.4,0.0,0.0,,16.0,22.0,32.0,asia,2406,8,1.208078384399414,17.81308889389038,True,v2,original_ranking,8,"[(0, 3), (0, 7), (5, 6), (0, 1), (0, 5), (1, 4), (0, 2), (1, 6)]",0,5.5673828125,54.578651771966875
7,1.0,0.0,0.35,0.0,0.0,,15.0,27.0,35.0,asia,304,8,1.208078384399414,17.411228895187378,True,v2,original_ranking,7,"[(0, 1), (0, 4), (0, 2), (0, 5), (1, 6), (0, 3), (5, 6)]",0,7.61139178276062,24.565580310896497
8,1.0,0.0,0.4,0.0,0.0,,16.0,25.0,33.0,asia,3391,8,1.208078384399414,17.761247396469116,True,v2,original_ranking,8,"[(0, 2), (0, 3), (4, 6), (1, 6), (5, 6), (0, 7), (0, 1), (6, 7)]",0,5.513570785522461,28.48113662370116
10,1.0,0.0,0.5,0.0,0.0,,18.0,32.0,40.0,asia,359,8,1.208078384399414,17.770343780517578,True,v2,original_ranking,10,"[(0, 4), (0, 3), (2, 4), (1, 7), (2, 6), (5, 7), (0, 5), (1, 6), (1, 4), (5, 6)]",0,5.6096227169036865,29.460397661343904
9,1.0,0.0,0.45,0.0,0.0,,17.0,22.0,40.0,asia,9096,8,1.208078384399414,17.61774444580078,True,v2,original_ranking,9,"[(0, 2), (6, 7), (0, 4), (5, 7), (2, 7), (5, 6), (0, 3), (2, 5), (0, 5)]",0,6.160465240478516,39.62871391689441
8,1.0,0.0,0.4,0.0,0.0,,16.0,23.0,39.0,asia,3533,8,1.208078384399414,17.815269947052002,True,v2,original_ranking,8,"[(0, 7), (1, 6), (5, 6), (0, 4), (0, 2), (1, 3), (3, 5), (0, 1)]",0,5.6190807819366455,38.96045554412659
8,1.0,0.0,0.4,0.0,0.0,,16.0,28.0,41.0,asia,4125,8,1.208078384399414,17.755743503570557,True,v2,original_ranking,8,"[(0, 3), (0, 2), (5, 6), (0, 4), (0, 1), (2, 7), (6, 7), (2, 6)]",0,5.073015213012695,24.13500012314085
8,1.0,0.0,0.4,0.0,0.0,,16.0,25.0,31.0,asia,3094,8,1.208078384399414,17.573734760284424,True,v2,original_ranking,8,"[(5, 6), (1, 6), (5, 7), (2, 6), (2, 4), (6, 7), (4, 7), (1, 3)]",0,5.916625022888184,20.061149090500855
7,1.0,0.0,0.35,0.0,0.0,,15.0,27.0,41.0,asia,6398,8,1.208078384399414,17.70926833152771,True,v2,original_ranking,7,"[(4, 6), (5, 6), (2, 6), (2, 4), (3, 5), (1, 3), (2, 7)]",0,5.377761363983154,5.278123021120473
6,0.8333,0.0588,0.1316,0.0,0.0,,21.0,47.0,50.0,sachs,7816,11,11.143790245056152,184.9869031906128,True,v2,original_ranking,6,"[(6, 8), (4, 10), (3, 7), (1, 4), (3, 4), (3, 6)]",0,13.750452041625977,4.850055643687991
7,0.7143,0.1176,0.1316,0.1429,0.0588,0.0833,20.0,50.0,58.0,sachs,3578,11,11.143790245056152,187.21615958213806,True,v2,original_ranking,7,"[(0, 5), (3, 5), (5, 7), (1, 5), (4, 8), (8, 10), (3, 4)]",0,15.363455533981323,4.603590739675144
8,1.0,0.0,0.2105,0.0,0.0,,25.0,52.0,52.0,sachs,2656,11,11.143790245056152,186.4146409034729,True,v2,original_ranking,8,"[(4, 6), (6, 8), (5, 7), (6, 10), (1, 5), (6, 7), (1, 10), (3, 4)]",0,14.438456058502197,24.563592332060757
5,1.0,0.0,0.1316,0.0,0.0,,21.0,58.0,58.0,sachs,2688,11,11.143790245056152,186.519633769989,True,v2,original_ranking,5,"[(2, 4), (5, 8), (4, 8), (5, 10), (1, 4)]",0,15.810703754425049,-110.78195649335804
