nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
6,0.6667,0.3333,0.4444,0.1667,0.1667,0.1667,9.0,15.0,22.0,random_graphs_n6_e6,7816,6,6,5,5,2,4,3,10,2.052030324935913,6.742344856262207,True,v2,original_ranking,6,"[(1, 3), (5, 2), (1, 2), (5, 4), (5, 3), (5, 0)]",0,2.811924695968628,14.616278555561507
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,5.0,7.0,7.0,random_graphs_n6_e6,3578,6,6,5,5,2,4,3,10,2.052030324935913,6.990647554397583,True,v2,original_ranking,4,"[(0, 4), (3, 4), (5, 4), (1, 4)]",0,2.5324742794036865,21.6937553297482
6,0.5,0.5,0.3333,0.3333,0.3333,0.3333,6.0,5.0,10.0,random_graphs_n6_e6,2656,6,6,5,5,2,4,3,10,2.052030324935913,6.399479150772095,True,v2,original_ranking,6,"[(5, 3), (1, 3), (5, 2), (1, 2), (0, 2), (5, 0)]",0,2.649571418762207,26.01541031016559
6,0.8333,0.1667,0.5556,0.1667,0.1667,0.1667,10.0,8.0,8.0,random_graphs_n6_e6,2688,6,6,5,5,2,4,3,10,2.052030324935913,6.670536756515503,True,v2,original_ranking,6,"[(3, 0), (3, 1), (2, 1), (3, 4), (2, 4), (3, 5)]",0,2.9325952529907227,28.700406427500756
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,6.0,12.0,17.0,random_graphs_n6_e6,2494,6,6,5,5,2,4,3,10,2.052030324935913,7.062917709350586,True,v2,original_ranking,3,"[(0, 4), (1, 4), (5, 2)]",0,2.5427985191345215,10.831900609342926
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,6.0,18.0,24.0,random_graphs_n6_e6,183,6,6,5,5,2,4,3,10,2.052030324935913,6.988204479217529,True,v2,original_ranking,4,"[(3, 0), (5, 0), (5, 4), (5, 2)]",0,2.1446285247802734,16.911047216752202
3,0.0,0.5,0.0,1.0,0.5,0.6667,3.0,5.0,10.0,random_graphs_n6_e6,7977,6,6,5,5,2,4,3,10,2.052030324935913,7.114101409912109,True,v2,original_ranking,3,"[(5, 4), (0, 3), (0, 4)]",0,1.322643518447876,12.053559996605049
7,1.0,0.0,0.7778,0.0,0.0,,11.0,14.0,14.0,random_graphs_n6_e6,3199,6,6,5,5,2,4,3,10,2.052030324935913,6.460689306259155,True,v2,original_ranking,7,"[(4, 5), (0, 5), (0, 1), (3, 5), (2, 4), (3, 1), (2, 1)]",0,2.552229881286621,12.8872473894424
5,0.6,0.3333,0.3333,0.0,0.0,,8.0,9.0,20.0,random_graphs_n6_e6,316,6,6,5,5,2,4,3,10,2.052030324935913,6.5422587394714355,True,v2,original_ranking,5,"[(2, 5), (3, 5), (4, 5), (2, 0), (4, 1)]",0,3.312814235687256,19.660500472053762
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,14.0,14.0,random_graphs_n6_e6,8266,6,6,5,5,2,4,3,10,2.052030324935913,7.085310459136963,True,v2,original_ranking,2,"[(0, 3), (5, 3)]",0,1.0511629581451416,10.34883175938014
7,0.7143,0.3333,0.5556,0.2857,0.3333,0.3077,8.0,17.0,21.0,random_graphs_n6_e6,1532,6,6,5,5,2,4,3,10,2.052030324935913,6.956374406814575,True,v2,original_ranking,7,"[(5, 1), (4, 1), (0, 3), (1, 2), (3, 2), (5, 2), (4, 2)]",0,2.9387753009796143,23.690484215249576
6,0.6667,0.3333,0.4444,0.1667,0.1667,0.1667,9.0,7.0,12.0,random_graphs_n6_e6,1009,6,6,5,5,2,4,3,10,2.052030324935913,7.0734193325042725,True,v2,original_ranking,6,"[(4, 2), (3, 2), (4, 0), (2, 0), (4, 5), (1, 0)]",0,2.445552349090576,2.5761026146383195
6,0.5,0.5,0.3333,0.1667,0.1667,0.1667,8.0,7.0,16.0,random_graphs_n6_e6,2250,6,6,5,5,2,4,3,10,2.052030324935913,7.076758146286011,True,v2,original_ranking,6,"[(3, 4), (1, 5), (0, 5), (4, 2), (1, 4), (1, 3)]",0,2.876293897628784,21.01491107145686
6,0.6667,0.3333,0.4444,0.1667,0.1667,0.1667,10.0,18.0,22.0,random_graphs_n6_e6,4447,6,6,5,5,2,4,3,10,2.052030324935913,6.301010608673096,True,v2,original_ranking,6,"[(2, 3), (5, 2), (1, 2), (5, 4), (3, 4), (3, 0)]",0,3.373197317123413,20.5610729158324
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,19.0,19.0,random_graphs_n6_e6,2415,6,6,5,5,2,4,3,10,2.052030324935913,7.2177348136901855,True,v2,original_ranking,4,"[(5, 4), (1, 4), (5, 3), (2, 3)]",0,1.8812108039855957,17.331958566940422
6,0.8333,0.1667,0.5556,0.1667,0.1667,0.1667,10.0,20.0,26.0,random_graphs_n6_e6,3595,6,6,5,5,2,4,3,10,2.052030324935913,7.170668840408325,True,v2,original_ranking,6,"[(2, 5), (0, 5), (2, 3), (4, 5), (4, 0), (1, 0)]",0,2.1497766971588135,9.513940001242718
7,0.7143,0.3333,0.5556,0.2857,0.3333,0.3077,9.0,26.0,27.0,random_graphs_n6_e6,4187,6,6,5,5,2,4,3,10,2.052030324935913,6.7625322341918945,True,v2,original_ranking,7,"[(5, 4), (2, 4), (1, 4), (3, 0), (5, 3), (0, 2), (1, 2)]",0,3.478945255279541,29.94772249180786
2,0.0,0.3333,0.0,0.5,0.1667,0.25,4.0,9.0,21.0,random_graphs_n6_e6,4135,6,6,5,5,2,4,3,10,2.052030324935913,7.245243549346924,True,v2,original_ranking,2,"[(4, 1), (3, 2)]",0,0.9521243572235107,11.195958330914157
5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,8.0,11.0,11.0,random_graphs_n6_e6,5174,6,6,5,5,2,4,3,10,2.052030324935913,7.105858087539673,True,v2,original_ranking,5,"[(0, 4), (4, 3), (0, 3), (1, 3), (5, 4)]",0,2.1425766944885254,16.93713099945308
7,0.5714,0.5,0.4444,0.4286,0.5,0.4615,7.0,11.0,22.0,random_graphs_n6_e6,5303,6,6,5,5,2,4,3,10,2.052030324935913,7.076164960861206,True,v2,original_ranking,7,"[(5, 2), (4, 2), (5, 0), (1, 0), (5, 3), (4, 5), (4, 3)]",0,3.722393274307251,24.150844520418616
6,0.8333,0.1667,0.5556,0.1667,0.1667,0.1667,10.0,13.0,23.0,random_graphs_n6_e6,3942,6,6,5,5,2,4,3,10,2.052030324935913,6.467819690704346,True,v2,original_ranking,6,"[(4, 3), (3, 5), (0, 5), (0, 2), (1, 5), (5, 2)]",0,2.5614371299743652,14.637662015224134
5,0.8,0.1667,0.4444,0.0,0.0,,5.0,12.0,14.0,random_graphs_n6_e6,2778,6,6,5,5,2,4,3,10,2.052030324935913,6.536285161972046,True,v2,original_ranking,5,"[(5, 3), (4, 3), (1, 2), (4, 0), (5, 0)]",0,1.4101862907409668,17.710814021773206
5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,6.0,18.0,18.0,random_graphs_n6_e6,2804,6,6,5,5,2,4,3,10,2.052030324935913,6.464173316955566,True,v2,original_ranking,5,"[(4, 1), (3, 1), (2, 1), (2, 4), (0, 4)]",0,2.136549711227417,19.742433911548424
3,0.3333,0.3333,0.1111,0.3333,0.1667,0.2222,5.0,20.0,27.0,random_graphs_n6_e6,2145,6,6,5,5,2,4,3,10,2.052030324935913,6.964998960494995,True,v2,original_ranking,3,"[(4, 3), (0, 5), (0, 2)]",0,1.3744380474090576,8.790575324047968
8,0.875,0.1667,0.7778,0.125,0.1667,0.1429,10.0,14.0,19.0,random_graphs_n6_e6,150,6,6,5,5,2,4,3,10,2.052030324935913,7.008790969848633,True,v2,original_ranking,8,"[(4, 5), (4, 0), (3, 0), (4, 1), (3, 5), (4, 2), (3, 2), (2, 1)]",0,2.8657078742980957,24.45380020094028
5,0.4,0.5,0.2222,0.6,0.5,0.5455,5.0,5.0,5.0,random_graphs_n6_e6,8823,6,6,5,5,2,4,3,10,2.052030324935913,6.617616415023804,True,v2,original_ranking,5,"[(1, 0), (1, 3), (0, 3), (5, 0), (2, 3)]",0,2.6465561389923096,17.300435023392858
7,0.7143,0.3333,0.5556,0.2857,0.3333,0.3077,9.0,9.0,12.0,random_graphs_n6_e6,4669,6,6,5,5,2,4,3,10,2.052030324935913,6.934095144271851,True,v2,original_ranking,7,"[(1, 4), (5, 3), (1, 3), (2, 1), (0, 1), (2, 4), (0, 3)]",0,3.58443546295166,17.40340275790052
7,0.8571,0.1667,0.6667,0.0,0.0,,10.0,22.0,27.0,random_graphs_n6_e6,6131,6,6,5,5,2,4,3,10,2.052030324935913,7.13192892074585,True,v2,original_ranking,7,"[(0, 2), (4, 5), (0, 5), (1, 2), (3, 0), (1, 0), (3, 4)]",0,3.520869255065918,26.576146006420565
3,1.0,0.0,0.3333,0.0,0.0,,9.0,11.0,11.0,random_graphs_n6_e6,2617,6,6,5,5,2,4,3,10,2.052030324935913,7.156440734863281,True,v2,original_ranking,3,"[(4, 1), (5, 1), (1, 2)]",0,1.6795790195465088,6.258233832569029
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,7.0,8.0,15.0,random_graphs_n6_e6,7166,6,6,5,5,2,4,3,10,2.052030324935913,6.705464839935303,True,v2,original_ranking,4,"[(0, 4), (5, 4), (1, 4), (5, 2)]",0,3.0959784984588623,11.809933714645556
7,0.8571,0.1667,0.6667,0.1429,0.1667,0.1538,9.0,15.0,21.0,random_graphs_n6_e6,1428,6,6,5,5,2,4,3,10,2.052030324935913,7.183083772659302,True,v2,original_ranking,7,"[(4, 2), (1, 3), (0, 3), (3, 4), (1, 4), (1, 2), (5, 4)]",0,3.9191014766693115,20.648571590262563
8,0.625,0.5,0.5556,0.25,0.3333,0.2857,8.0,12.0,29.0,random_graphs_n6_e6,8328,6,6,5,5,2,4,3,10,2.052030324935913,6.732524156570435,True,v2,original_ranking,8,"[(0, 4), (5, 1), (0, 1), (1, 3), (0, 3), (1, 4), (5, 0), (2, 0)]",0,2.758820056915283,19.558520098930128
4,0.0,0.6667,0.0,1.0,0.6667,0.8,2.0,7.0,11.0,random_graphs_n6_e6,8289,6,6,5,5,2,4,3,10,2.052030324935913,7.103400230407715,True,v2,original_ranking,4,"[(5, 0), (4, 0), (3, 1), (3, 2)]",0,2.77870512008667,21.13141160157852
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,9.0,8.0,13.0,random_graphs_n6_e6,5978,6,6,5,5,2,4,3,10,2.052030324935913,6.454053640365601,True,v2,original_ranking,4,"[(4, 1), (0, 1), (2, 1), (2, 5)]",0,1.6933014392852783,-8.869739842486988
4,1.0,0.0,0.4444,0.0,0.0,,10.0,13.0,13.0,random_graphs_n6_e6,5511,6,6,5,5,2,4,3,10,2.052030324935913,6.705951929092407,True,v2,original_ranking,4,"[(0, 4), (3, 4), (5, 2), (4, 2)]",0,1.4578351974487305,2.5790596952611167
6,0.6667,0.3333,0.4444,0.1667,0.1667,0.1667,8.0,15.0,17.0,random_graphs_n6_e6,5864,6,6,5,5,2,4,3,10,2.052030324935913,6.464771747589111,True,v2,original_ranking,6,"[(1, 4), (3, 4), (5, 4), (5, 3), (0, 3), (1, 3)]",0,3.6152055263519287,37.8429577982763
7,0.7143,0.3333,0.5556,0.2857,0.3333,0.3077,10.0,8.0,8.0,random_graphs_n6_e6,606,6,6,5,5,2,4,3,10,2.052030324935913,6.9441492557525635,True,v2,original_ranking,7,"[(5, 3), (0, 4), (4, 2), (1, 2), (1, 3), (0, 3), (5, 2)]",0,2.7523200511932373,18.83795871144657
5,0.6,0.3333,0.3333,0.0,0.0,,6.0,17.0,29.0,random_graphs_n6_e6,1933,6,6,5,5,2,4,3,10,2.052030324935913,7.011066675186157,True,v2,original_ranking,5,"[(5, 0), (2, 0), (5, 2), (5, 1), (4, 2)]",0,1.8432488441467285,9.427885330280015
6,1.0,0.0,0.6667,0.0,0.0,,9.0,23.0,23.0,random_graphs_n6_e6,6071,6,6,5,5,2,4,3,10,2.052030324935913,6.601690769195557,True,v2,original_ranking,6,"[(3, 4), (2, 1), (0, 1), (2, 4), (0, 4), (5, 1)]",0,3.020230293273926,7.683393163043368
7,0.7143,0.3333,0.5556,0.2857,0.3333,0.3077,7.0,15.0,27.0,random_graphs_n6_e6,5504,6,6,5,5,2,4,3,10,2.052030324935913,8.227729082107544,True,v2,original_ranking,7,"[(4, 3), (2, 3), (5, 2), (0, 2), (1, 0), (5, 3), (5, 4)]",0,2.9756908416748047,32.462872135333946
1,0.0,0.1667,0.0,0.0,0.0,,5.0,11.0,17.0,random_graphs_n6_e6,5163,6,6,5,5,2,4,3,10,2.052030324935913,6.7099833488464355,True,v2,original_ranking,1,"[(2, 3)]",0,1.8849937915802002,-1.102405213788591
4,1.0,0.0,0.4444,0.0,0.0,,7.0,21.0,22.0,random_graphs_n6_e6,2406,6,6,5,5,2,4,3,10,2.052030324935913,9.044948816299438,True,v2,original_ranking,4,"[(5, 3), (4, 3), (0, 3), (0, 1)]",0,1.5895917415618896,14.541123906588288
4,0.25,0.5,0.1111,0.5,0.3333,0.4,5.0,7.0,19.0,random_graphs_n6_e6,304,6,6,5,5,2,4,3,10,2.052030324935913,8.42817997932434,True,v2,original_ranking,4,"[(2, 5), (3, 4), (2, 1), (3, 0)]",0,2.878316640853882,19.49869678330734
8,0.625,0.5,0.5556,0.375,0.5,0.4286,8.0,13.0,16.0,random_graphs_n6_e6,3391,6,6,5,5,2,4,3,10,2.052030324935913,6.641113042831421,True,v2,original_ranking,8,"[(4, 3), (0, 3), (5, 3), (4, 5), (0, 5), (4, 2), (0, 1), (1, 2)]",0,3.302077054977417,27.938764193145957
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,7.0,12.0,12.0,random_graphs_n6_e6,359,6,6,5,5,2,4,3,10,2.052030324935913,8.20401406288147,True,v2,original_ranking,6,"[(1, 0), (2, 4), (1, 4), (5, 4), (3, 4), (5, 0)]",0,2.912033796310425,30.554298628614347
7,0.8571,0.1667,0.6667,0.1429,0.1667,0.1538,11.0,10.0,10.0,random_graphs_n6_e6,9096,6,6,5,5,2,4,3,10,2.052030324935913,7.1919825077056885,True,v2,original_ranking,7,"[(5, 2), (3, 2), (4, 1), (3, 0), (1, 0), (4, 2), (5, 0)]",0,2.819866895675659,26.647620649580862
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,6.0,7.0,17.0,random_graphs_n6_e6,3533,6,6,5,5,2,4,3,10,2.052030324935913,7.451223373413086,True,v2,original_ranking,3,"[(4, 1), (2, 1), (4, 2)]",0,1.0313904285430908,10.801288362458603
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,7.0,8.0,19.0,random_graphs_n6_e6,4125,6,6,5,5,2,4,3,10,2.052030324935913,7.142706632614136,True,v2,original_ranking,3,"[(3, 4), (0, 1), (3, 2)]",0,1.2356212139129639,10.601901619136791
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,14.0,19.0,random_graphs_n6_e6,3094,6,6,5,5,2,4,3,10,2.052030324935913,8.144950866699219,True,v2,original_ranking,2,"[(5, 3), (4, 5)]",0,1.7545979022979736,14.135922900489211
5,0.6,0.3333,0.3333,0.2,0.1667,0.1818,7.0,10.0,22.0,random_graphs_n6_e6,6398,6,6,5,5,2,4,3,10,2.052030324935913,6.99217677116394,True,v2,original_ranking,5,"[(1, 5), (4, 0), (4, 3), (4, 2), (1, 0)]",0,2.1666531562805176,17.535473989794994
7,0.7143,0.3333,0.5556,0.1429,0.1667,0.1538,11.0,16.0,19.0,random_graphs_n6_e6,7816,6,6,3,3,0,2,3,10,0.12728166580200195,0.47179532051086426,True,v2,original_ranking,7,"[(1, 3), (3, 0), (4, 0), (1, 2), (5, 2), (5, 0), (1, 4)]",0,2.9226651191711426,15.67371252224681
4,0.5,0.3333,0.2222,0.0,0.0,,8.0,8.0,11.0,random_graphs_n6_e6,3578,6,6,3,3,0,2,3,10,0.12728166580200195,0.4025614261627197,False,v2,original_ranking,4,"[(3, 5), (0, 5), (5, 4), (5, 1)]",0,1.8039276599884033,17.914797494160496
4,0.25,0.5,0.1111,0.5,0.3333,0.4,4.0,7.0,19.0,random_graphs_n6_e6,2656,6,6,3,3,0,2,3,10,0.12728166580200195,0.5597407817840576,False,v2,original_ranking,4,"[(5, 3), (5, 1), (5, 0), (3, 2)]",0,2.521245002746582,19.171958119911253
3,1.0,0.0,0.3333,0.0,0.0,,7.0,13.0,13.0,random_graphs_n6_e6,2688,6,6,3,3,0,2,3,10,0.12728166580200195,0.4314000606536865,False,v2,original_ranking,3,"[(1, 0), (5, 0), (4, 0)]",0,2.7285964488983154,10.595010830134285
3,0.6667,0.1667,0.2222,0.0,0.0,,6.0,12.0,15.0,random_graphs_n6_e6,2494,6,6,3,3,0,2,3,10,0.12728166580200195,0.4183228015899658,False,v2,original_ranking,3,"[(0, 5), (1, 2), (5, 2)]",0,2.364924430847168,4.674160858049824
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,7.0,14.0,20.0,random_graphs_n6_e6,183,6,6,3,3,0,2,3,10,0.12728166580200195,0.445934534072876,False,v2,original_ranking,3,"[(5, 2), (0, 2), (5, 4)]",0,1.987689733505249,9.698659485986399
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,7.0,13.0,random_graphs_n6_e6,7977,6,6,3,3,0,2,3,10,0.12728166580200195,0.4328913688659668,True,v2,original_ranking,2,"[(1, 2), (4, 0)]",0,1.2706654071807861,4.268239267590969
5,0.8,0.1667,0.4444,0.0,0.0,,8.0,11.0,12.0,random_graphs_n6_e6,3199,6,6,3,3,0,2,3,10,0.12728166580200195,0.414797306060791,False,v2,original_ranking,5,"[(3, 5), (0, 5), (1, 5), (2, 5), (3, 2)]",0,2.392805337905884,4.198710657002708
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,8.0,18.0,20.0,random_graphs_n6_e6,316,6,6,3,3,0,2,3,10,0.12728166580200195,0.4209144115447998,True,v2,original_ranking,4,"[(5, 2), (3, 2), (0, 2), (5, 1)]",0,3.3098690509796143,6.289950899183568
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,4.0,11.0,18.0,random_graphs_n6_e6,8266,6,6,3,3,0,2,3,10,0.12728166580200195,0.6330015659332275,False,v2,original_ranking,3,"[(0, 3), (5, 3), (2, 4)]",0,1.0192277431488037,12.347217626065063
5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,8.0,14.0,18.0,random_graphs_n6_e6,1532,6,6,3,3,0,2,3,10,0.12728166580200195,0.42928123474121094,True,v2,original_ranking,5,"[(5, 1), (4, 1), (3, 1), (2, 1), (3, 0)]",0,2.794844627380371,4.0121073757947405
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,10.0,7.0,12.0,random_graphs_n6_e6,1009,6,6,3,3,0,2,3,10,0.12728166580200195,0.6455891132354736,True,v2,original_ranking,6,"[(2, 5), (3, 5), (3, 0), (1, 0), (4, 2), (3, 2)]",0,2.416656255722046,0.6958849460566157
3,0.6667,0.1667,0.2222,0.0,0.0,,7.0,13.0,18.0,random_graphs_n6_e6,2250,6,6,3,3,0,2,3,10,0.12728166580200195,0.4475369453430176,True,v2,original_ranking,3,"[(3, 0), (5, 0), (1, 4)]",0,2.7711756229400635,1.8310810233787458
7,0.8571,0.1667,0.6667,0.1429,0.1667,0.1538,11.0,15.0,28.0,random_graphs_n6_e6,4447,6,6,3,3,0,2,3,10,0.12728166580200195,0.6565794944763184,True,v2,original_ranking,7,"[(5, 3), (5, 2), (5, 4), (2, 3), (0, 2), (3, 4), (5, 1)]",0,2.9510104656219482,16.8501121284305
2,1.0,0.0,0.2222,0.0,0.0,,6.0,16.0,16.0,random_graphs_n6_e6,2415,6,6,3,3,0,2,3,10,0.12728166580200195,0.4432973861694336,True,v2,original_ranking,2,"[(5, 4), (1, 4)]",0,1.8484561443328857,9.607100958878283
6,0.6667,0.3333,0.4444,0.1667,0.1667,0.1667,8.0,20.0,27.0,random_graphs_n6_e6,3595,6,6,3,3,0,2,3,10,0.12728166580200195,0.513765811920166,True,v2,original_ranking,6,"[(2, 3), (2, 5), (0, 5), (1, 5), (1, 4), (4, 0)]",0,2.1131021976470947,9.513940003870905
8,0.875,0.1667,0.7778,0.125,0.1667,0.1429,9.0,27.0,27.0,random_graphs_n6_e6,4187,6,6,3,3,0,2,3,10,0.12728166580200195,0.5090725421905518,True,v2,original_ranking,8,"[(5, 4), (2, 4), (1, 4), (0, 4), (0, 2), (3, 2), (0, 5), (3, 5)]",0,3.0944247245788574,32.72534941182397
0,0.0,0.0,0.0,,0.0,,6.0,18.0,18.0,random_graphs_n6_e6,4135,6,6,3,3,0,2,3,10,0.12728166580200195,0.5330255031585693,False,v2,original_ranking,0,[],0,0.9219670295715332,7.195958330914158
5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,9.0,7.0,18.0,random_graphs_n6_e6,5174,6,6,3,3,0,2,3,10,0.12728166580200195,0.44077372550964355,True,v2,original_ranking,5,"[(0, 4), (1, 4), (0, 3), (4, 3), (4, 5)]",0,2.0421085357666016,12.881985895756088
6,0.8333,0.1667,0.5556,0.1667,0.1667,0.1667,8.0,20.0,21.0,random_graphs_n6_e6,5303,6,6,3,3,0,2,3,10,0.12728166580200195,0.43686747550964355,True,v2,original_ranking,6,"[(5, 2), (4, 2), (3, 4), (0, 4), (3, 2), (3, 0)]",0,2.6856157779693604,17.302339538558357
6,0.8333,0.1667,0.5556,0.1667,0.1667,0.1667,10.0,13.0,23.0,random_graphs_n6_e6,3942,6,6,3,3,0,2,3,10,0.12728166580200195,0.5175340175628662,True,v2,original_ranking,6,"[(4, 3), (5, 2), (0, 2), (0, 5), (3, 5), (1, 5)]",0,2.4992339611053467,14.637662015224134
4,0.5,0.3333,0.2222,0.25,0.1667,0.2,4.0,11.0,14.0,random_graphs_n6_e6,2778,6,6,3,3,0,2,3,10,0.12728166580200195,0.5786511898040771,True,v2,original_ranking,4,"[(2, 1), (4, 3), (5, 3), (4, 0)]",0,1.2737889289855957,14.527884511505345
5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,8.0,11.0,11.0,random_graphs_n6_e6,2804,6,6,3,3,0,2,3,10,0.12728166580200195,0.4299440383911133,False,v2,original_ranking,5,"[(2, 1), (4, 1), (3, 1), (2, 3), (0, 3)]",0,1.905524492263794,6.185596361101585
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,20.0,26.0,random_graphs_n6_e6,2145,6,6,3,3,0,2,3,10,0.12728166580200195,0.44370579719543457,True,v2,original_ranking,2,"[(2, 4), (4, 3)]",0,1.5374197959899902,7.4117819293543015
5,0.4,0.5,0.2222,0.2,0.1667,0.1818,7.0,12.0,18.0,random_graphs_n6_e6,150,6,6,3,3,0,2,3,10,0.12728166580200195,0.4280977249145508,False,v2,original_ranking,5,"[(3, 1), (2, 1), (3, 0), (1, 0), (1, 5)]",0,2.5590567588806152,24.170357708858347
3,0.6667,0.1667,0.2222,0.0,0.0,,6.0,10.0,15.0,random_graphs_n6_e6,8823,6,6,3,3,0,2,3,10,0.12728166580200195,0.9531652927398682,False,v2,original_ranking,3,"[(1, 0), (3, 0), (5, 3)]",0,2.3917670249938965,6.493671436033482
6,1.0,0.0,0.6667,0.0,0.0,,11.0,17.0,17.0,random_graphs_n6_e6,4669,6,6,3,3,0,2,3,10,0.12728166580200195,0.52823805809021,True,v2,original_ranking,6,"[(1, 4), (5, 3), (0, 1), (2, 0), (5, 0), (4, 3)]",0,3.2756593227386475,31.11402640850957
7,0.8571,0.1667,0.6667,0.0,0.0,,11.0,17.0,22.0,random_graphs_n6_e6,6131,6,6,3,3,0,2,3,10,0.12728166580200195,0.44199633598327637,True,v2,original_ranking,7,"[(3, 0), (1, 0), (3, 4), (0, 4), (0, 2), (4, 2), (5, 0)]",0,3.0177290439605713,23.292676484931267
2,0.0,0.3333,0.0,0.5,0.1667,0.25,5.0,7.0,16.0,random_graphs_n6_e6,2617,6,6,3,3,0,2,3,10,0.12728166580200195,0.44643092155456543,True,v2,original_ranking,2,"[(1, 0), (5, 3)]",0,1.4855008125305176,6.109858067000086
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,7.0,8.0,15.0,random_graphs_n6_e6,7166,6,6,3,3,0,2,3,10,0.12728166580200195,0.6030633449554443,False,v2,original_ranking,4,"[(0, 4), (5, 4), (1, 4), (5, 2)]",0,2.664980411529541,11.809933714645556
7,0.7143,0.3333,0.5556,0.2857,0.3333,0.3077,10.0,6.0,24.0,random_graphs_n6_e6,1428,6,6,3,3,0,2,3,10,0.12728166580200195,0.6640641689300537,True,v2,original_ranking,7,"[(0, 3), (5, 2), (3, 4), (0, 4), (0, 1), (5, 3), (4, 1)]",0,3.030588388442993,35.02312404516943
9,0.8889,0.1667,0.8889,0.1111,0.1667,0.1333,11.0,15.0,30.0,random_graphs_n6_e6,8328,6,6,3,3,0,2,3,10,0.12728166580200195,0.6316499710083008,True,v2,original_ranking,9,"[(5, 4), (0, 4), (5, 0), (2, 0), (5, 1), (0, 1), (2, 4), (4, 3), (5, 3)]",0,2.3797502517700195,20.758520098930134
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,13.0,13.0,random_graphs_n6_e6,8289,6,6,3,3,0,2,3,10,0.12728166580200195,0.45345449447631836,True,v2,original_ranking,4,"[(0, 5), (4, 5), (2, 1), (3, 1)]",0,2.023686170578003,19.277924447165635
4,0.5,0.3333,0.2222,0.25,0.1667,0.2,7.0,7.0,13.0,random_graphs_n6_e6,5978,6,6,3,3,0,2,3,10,0.12728166580200195,0.42904138565063477,False,v2,original_ranking,4,"[(2, 1), (0, 1), (5, 1), (5, 4)]",0,1.688288688659668,-3.5302318065136205
2,0.0,0.3333,0.0,0.5,0.1667,0.25,5.0,12.0,19.0,random_graphs_n6_e6,5511,6,6,3,3,0,2,3,10,0.12728166580200195,0.4507462978363037,True,v2,original_ranking,2,"[(1, 4), (5, 3)]",0,1.3234457969665527,-0.7429748106532704
7,0.8571,0.1667,0.6667,0.1429,0.1667,0.1538,9.0,19.0,25.0,random_graphs_n6_e6,5864,6,6,3,3,0,2,3,10,0.12728166580200195,0.447371244430542,True,v2,original_ranking,7,"[(3, 4), (1, 4), (5, 4), (5, 3), (0, 3), (0, 4), (5, 1)]",0,3.1237871646881104,39.04295771754596
5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,9.0,15.0,15.0,random_graphs_n6_e6,606,6,6,3,3,0,2,3,10,0.12728166580200195,0.4282405376434326,False,v2,original_ranking,5,"[(5, 3), (0, 3), (1, 3), (2, 1), (0, 1)]",0,2.53600811958313,7.852019083146201
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,6.0,22.0,22.0,random_graphs_n6_e6,1933,6,6,3,3,0,2,3,10,0.12728166580200195,0.6175880432128906,False,v2,original_ranking,3,"[(2, 0), (5, 0), (4, 0)]",0,1.6609551906585693,8.115768791634961
7,0.8571,0.1667,0.6667,0.0,0.0,,10.0,26.0,27.0,random_graphs_n6_e6,6071,6,6,3,3,0,2,3,10,0.12728166580200195,0.6697416305541992,True,v2,original_ranking,7,"[(0, 4), (1, 2), (1, 4), (3, 4), (5, 2), (0, 5), (3, 2)]",0,2.9551382064819336,15.07956355592152
