nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,random_graphs_n3_e3,5174,3,3,3,3,0,2,1,10,0.005531787872314453,0.007814407348632812,True,v2,original_ranking,2,"[(2, 0), (1, 0)]",0.002131223678588867,0.06320714950561523,4.211585956860715
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,random_graphs_n3_e3,5303,3,3,3,3,0,2,1,10,0.005531787872314453,0.0077877044677734375,True,v2,original_ranking,2,"[(2, 1), (0, 1)]",0.002107858657836914,0.0632321834564209,4.089948264733501
3,0.3333,0.6667,1.0,0.6667,0.6667,0.6667,1.0,2.0,random_graphs_n3_e3,3942,3,3,3,3,0,2,1,10,0.005531787872314453,0.00686955451965332,True,v2,original_ranking,3,"[(1, 2), (0, 2), (0, 1)]",0.0020225048065185547,0.0628209114074707,4.5
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,3.0,random_graphs_n3_e3,2778,3,3,3,3,0,2,1,10,0.005531787872314453,0.007782459259033203,True,v2,original_ranking,2,"[(2, 0), (1, 2)]",0.00208282470703125,0.06289196014404297,4.288280162737667
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,5.0,random_graphs_n3_e3,2804,3,3,3,3,0,2,1,10,0.005531787872314453,0.0077822208404541016,True,v2,original_ranking,2,"[(0, 2), (0, 1)]",0.002083301544189453,0.06328058242797852,4.2449555666480645
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,2.0,random_graphs_n3_e3,2145,3,3,3,3,0,2,1,10,0.005531787872314453,0.0076901912689208984,True,v2,original_ranking,2,"[(1, 2), (0, 2)]",0.0020635128021240234,0.0627443790435791,3.171973869482794
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,random_graphs_n3_e3,150,3,3,3,3,0,2,1,10,0.005531787872314453,0.007695674896240234,True,v2,original_ranking,2,"[(2, 1), (0, 1)]",0.0021295547485351562,0.06291365623474121,4.071401480889625
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,3.0,random_graphs_n3_e3,8823,3,3,3,3,0,2,1,10,0.005531787872314453,0.007768154144287109,True,v2,original_ranking,2,"[(2, 0), (1, 0)]",0.0020940303802490234,0.0630347728729248,4.475653850134502
3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,random_graphs_n3_e3,4669,3,3,3,3,0,2,1,10,0.005531787872314453,0.0068531036376953125,True,v2,original_ranking,3,"[(1, 2), (0, 2), (0, 1)]",0.001992464065551758,0.06143355369567871,4.4999965200421
3,1.0,0.0,3.0,0.0,0.0,,3.0,6.0,random_graphs_n3_e3,6131,3,3,3,3,0,2,1,10,0.005531787872314453,0.006727695465087891,True,v2,original_ranking,3,"[(1, 2), (0, 2), (0, 1)]",0.002007007598876953,0.0623316764831543,4.499965622211128
3,0.3333,0.6667,1.0,0.6667,0.6667,0.6667,1.0,2.0,random_graphs_n3_e3,2617,3,3,3,3,0,2,1,10,0.005531787872314453,0.00680088996887207,True,v2,original_ranking,3,"[(0, 1), (1, 2), (0, 2)]",0.0020079612731933594,0.0626227855682373,4.499999999996364
1,1.0,0.0,1.0,0.0,0.0,,3.0,6.0,random_graphs_n3_e3,7166,3,3,3,3,0,2,1,10,0.005531787872314453,0.007737636566162109,False,v2,original_ranking,1,"[(0, 1)]",0.0015120506286621094,0.05235934257507324,2.483471822309818
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,3.0,random_graphs_n3_e3,1428,3,3,3,3,0,2,1,10,0.005531787872314453,0.007688283920288086,True,v2,original_ranking,2,"[(2, 0), (1, 0)]",0.0021059513092041016,0.06305646896362305,4.013080789308567
3,0.6667,0.3333,2.0,0.3333,0.3333,0.3333,2.0,5.0,random_graphs_n3_e3,8328,3,3,3,3,0,2,1,10,0.005531787872314453,0.0067539215087890625,True,v2,original_ranking,3,"[(0, 2), (1, 2), (0, 1)]",0.0019850730895996094,0.06189608573913574,4.49997920422391
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,random_graphs_n3_e3,8289,3,3,3,3,0,2,1,10,0.005531787872314453,0.007743358612060547,True,v2,original_ranking,2,"[(2, 1), (0, 1)]",0.0021038055419921875,0.06331515312194824,4.264203340647706
1,1.0,0.0,1.0,0.0,0.0,,3.0,6.0,random_graphs_n3_e3,5978,3,3,3,3,0,2,1,10,0.005531787872314453,0.007750511169433594,False,v2,original_ranking,1,"[(1, 2)]",0.0014967918395996094,0.052405357360839844,2.0914607025077467
3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,random_graphs_n3_e3,5511,3,3,3,3,0,2,1,10,0.005531787872314453,0.024379491806030273,True,v2,original_ranking,3,"[(1, 2), (0, 2), (0, 1)]",0.002007007598876953,0.06273078918457031,4.499999999618138
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,random_graphs_n3_e3,5864,3,3,3,3,0,2,1,10,0.005531787872314453,0.007650613784790039,True,v2,original_ranking,2,"[(1, 2), (0, 2)]",0.002090930938720703,0.06261610984802246,4.0031565576824875
3,0.6667,0.3333,2.0,0.3333,0.3333,0.3333,2.0,5.0,random_graphs_n3_e3,606,3,3,3,3,0,2,1,10,0.005531787872314453,0.006816864013671875,True,v2,original_ranking,3,"[(1, 2), (0, 2), (0, 1)]",0.0020170211791992188,0.06296324729919434,4.4999999999976685
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,2.0,random_graphs_n3_e3,1933,3,3,3,3,0,2,1,10,0.005531787872314453,0.00789642333984375,True,v2,original_ranking,2,"[(0, 2), (1, 2)]",0.0020499229431152344,0.0633535385131836,3.137735768324033
3,0.3333,0.6667,1.0,0.6667,0.6667,0.6667,1.0,2.0,random_graphs_n3_e3,6071,3,3,3,3,0,2,1,10,0.005531787872314453,0.006910562515258789,True,v2,original_ranking,3,"[(0, 1), (0, 2), (1, 2)]",0.002045869827270508,0.06351852416992188,4.495333453527935
