nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
7,0.8571,0.125,0.3,0.1429,0.125,0.1333,12.0,20.0,20.0,asia,3942,8,8,6,6,3,5,6,12,725.8412606716156,5841.178403615952,True,v2,original_ranking,7,"[(2, 1), (4, 1), (6, 1), (3, 1), (5, 2), (3, 2), (7, 2)]",0.0249185562133789,25.460649490356445,4.425334204523361
9,0.7778,0.25,0.35,0.2222,0.25,0.2353,12.0,22.0,30.0,asia,2778,8,8,6,6,3,5,6,12,725.8412606716156,5822.610310316086,True,v2,original_ranking,9,"[(2, 1), (4, 1), (7, 1), (5, 1), (7, 3), (5, 3), (0, 3), (4, 3), (2, 6)]",0.0250756740570068,25.88503813743592,10.782402777112406
5,0.6,0.25,0.15,0.4,0.25,0.3077,7.0,31.0,31.0,asia,2804,8,8,6,6,3,5,6,12,725.8412606716156,5782.700542926788,True,v2,original_ranking,5,"[(4, 3), (7, 3), (6, 3), (4, 5), (2, 5)]",0.0229988098144531,22.345925092697144,7.908597844667762
10,0.7,0.375,0.35,0.3,0.375,0.3333,9.0,25.0,25.0,asia,2145,8,8,6,6,3,5,6,12,725.8412606716156,5751.759616613388,True,v2,original_ranking,10,"[(4, 1), (2, 1), (7, 3), (7, 1), (2, 3), (0, 3), (5, 1), (5, 3), (4, 3), (6, 3)]",0.0256311893463134,26.776598691940308,38.40880276930361
10,0.8,0.25,0.4,0.2,0.25,0.2222,11.0,30.0,30.0,asia,150,8,8,6,6,3,5,6,12,725.8412606716156,5871.571719884872,True,v2,original_ranking,10,"[(0, 3), (7, 3), (6, 3), (2, 3), (1, 3), (4, 3), (7, 5), (6, 5), (1, 5), (2, 5)]",0.0258328914642334,25.974040746688843,21.842098497471607
