nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
10,0.9,0.125,0.45,0.1,0.125,0.1111,14.0,31.0,asia,183,8,8,6,6,3,5,6,12,729.2430896759033,5867.71972823143,True,v2,original_ranking,10,"[(6, 1), (2, 1), (6, 3), (2, 3), (6, 7), (2, 7), (6, 4), (2, 4), (6, 5), (2, 5)]",0.0276620388031005,26.64921498298645,69.21012156126592
10,0.8,0.25,0.4,0.2,0.25,0.2222,12.0,27.0,asia,7977,8,8,6,6,3,5,6,12,729.2430896759033,5775.317622423172,True,v2,original_ranking,10,"[(2, 1), (3, 1), (7, 1), (4, 1), (5, 1), (2, 6), (0, 6), (7, 6), (4, 6), (3, 6)]",0.0250332355499267,25.296350479125977,24.90362334770213
12,0.8333,0.25,0.5,0.1667,0.25,0.2,13.0,29.0,asia,3199,8,8,6,6,3,5,6,12,729.2430896759033,5822.635360956192,True,v2,original_ranking,12,"[(6, 3), (5, 3), (2, 3), (7, 3), (7, 0), (2, 0), (6, 0), (1, 0), (1, 3), (5, 0), (4, 3), (4, 0)]",0.0249364376068115,24.873149156570435,-7.769849663026687
10,0.7,0.375,0.35,0.3,0.375,0.3333,11.0,13.0,asia,316,8,8,6,6,3,5,6,12,729.2430896759033,5783.206911802292,True,v2,original_ranking,10,"[(6, 0), (6, 7), (5, 7), (5, 1), (6, 4), (5, 4), (6, 2), (5, 2), (6, 3), (5, 3)]",0.0215711593627929,22.15119504928589,74.76373039719215
10,0.8,0.25,0.4,0.2,0.25,0.2222,12.0,29.0,asia,8266,8,8,6,6,3,5,6,12,729.2430896759033,5778.457565069199,True,v2,original_ranking,10,"[(4, 6), (0, 6), (4, 1), (2, 1), (2, 6), (5, 1), (5, 6), (5, 3), (2, 3), (5, 7)]",0.024915218353271484,25.444000482559204,43.19091083986874
