nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
0,0.0,0.0,0.0,,0.0,,20.0,167.0,random_graph_20_20,7816,20,20,3,3,0,2,3,10,379.6223177909851,2513.436312675476,False,v2,original_ranking,0,[],0.1590743064880371,28.54800701141357,20.10079228391887
0,0.0,0.0,0.0,,0.0,,20.0,134.0,random_graph_20_20,3578,20,20,3,3,0,2,3,10,379.6223177909851,2490.314232349396,False,v2,original_ranking,0,[],0.2186172008514404,34.69222569465637,-120.52359670473894
0,0.0,0.0,0.0,,0.0,,20.0,159.0,random_graph_20_20,2656,20,20,3,3,0,2,3,10,379.6223177909851,2450.313414335251,False,v2,original_ranking,0,[],0.2241289615631103,36.29336309432984,-231.4058166655452
0,0.0,0.0,0.0,,0.0,,20.0,95.0,random_graph_20_20,2688,20,20,3,3,0,2,3,10,379.6223177909851,2457.341088533401,False,v2,original_ranking,0,[],0.167234182357788,28.807392120361328,-112.88773983564153
0,0.0,0.0,0.0,,0.0,,20.0,81.0,random_graph_20_20,2494,20,20,3,3,0,2,3,10,379.6223177909851,2424.971201658249,False,v2,original_ranking,0,[],0.1065890789031982,20.731488466262817,19.06769562881773
0,0.0,0.0,0.0,,0.0,,20.0,159.0,random_graph_20_20,183,20,20,3,3,0,2,3,10,379.6223177909851,2443.557455301285,False,v2,original_ranking,0,[],0.2207138538360595,37.65350914001465,34.059191869915246
0,0.0,0.0,0.0,,0.0,,20.0,83.0,random_graph_20_20,7977,20,20,3,3,0,2,3,10,379.6223177909851,2419.0754251480103,False,v2,original_ranking,0,[],0.1968810558319091,33.51220703125,83.34578426657393
0,0.0,0.0,0.0,,0.0,,20.0,108.0,random_graph_20_20,3199,20,20,3,3,0,2,3,10,379.6223177909851,2414.505714416504,False,v2,original_ranking,0,[],0.1227810382843017,23.08517527580261,137.75894065949944
0,0.0,0.0,0.0,,0.0,,20.0,134.0,random_graph_20_20,316,20,20,3,3,0,2,3,10,379.6223177909851,2379.081651687622,False,v2,original_ranking,0,[],0.1450574398040771,25.440675020217896,-72.75198330461242
0,0.0,0.0,0.0,,0.0,,20.0,166.0,random_graph_20_20,8266,20,20,3,3,0,2,3,10,379.6223177909851,2411.074337244034,False,v2,original_ranking,0,[],0.07589101791381836,14.95951247215271,46.188100789235335
