nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
12,0.8333,0.25,0.5,0.1667,0.25,0.2,16.0,15.0,15.0,asia,5864,8,8,6,6,3,5,6,12,772.0990641117096,6582.901608943939,True,v2,original_ranking,12,"[(5, 6), (4, 6), (5, 7), (4, 7), (5, 0), (4, 0), (5, 2), (4, 2), (5, 1), (4, 1), (5, 3), (4, 3)]",0.0282952785491943,27.472692489624023,85.13579614395042
9,0.8889,0.125,0.4,0.1111,0.125,0.1176,15.0,19.0,19.0,asia,606,8,8,6,6,3,5,6,12,772.0990641117096,6305.435866355896,True,v2,original_ranking,9,"[(5, 6), (0, 6), (5, 7), (4, 7), (5, 2), (4, 2), (4, 6), (3, 1), (4, 1)]",0.0272986888885498,25.6196231842041,12.40446200103979
8,0.625,0.375,0.25,0.375,0.375,0.375,11.0,12.0,17.0,asia,1933,8,8,6,6,3,5,6,12,772.0990641117096,6438.274538040161,True,v2,original_ranking,8,"[(4, 7), (6, 7), (6, 0), (4, 1), (3, 1), (4, 2), (3, 2), (3, 7)]",0.0255873203277587,24.85803699493408,21.247210048138573
9,0.5556,0.5,0.25,0.3333,0.375,0.3529,9.0,7.0,21.0,asia,6071,8,8,6,6,3,5,6,12,772.0990641117096,6417.94047832489,True,v2,original_ranking,9,"[(6, 7), (4, 7), (4, 1), (6, 0), (6, 3), (4, 3), (6, 2), (4, 2), (4, 5)]",0.0255830287933349,25.2779233455658,92.56925936438934
6,0.5,0.375,0.15,0.3333,0.25,0.2857,8.0,26.0,28.0,asia,5504,8,8,6,6,3,5,6,12,772.0990641117096,6406.618181467056,True,v2,original_ranking,6,"[(4, 1), (2, 1), (5, 1), (7, 3), (6, 3), (3, 2)]",0.021677494049072266,23.19713258743286,22.698711295087794
