nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
120,0.9083,0.44,0.6606,0.0917,0.44,0.1517,116.0,186.0,child,8823,20,25,3,3,0,2,3,5,264.83172154426575,4956.780805110931,True,v2,original_ranking,120,"[(7, 19), (6, 19), (6, 14), (4, 14), (7, 13), (6, 13), (1, 14), (0, 14), (9, 14), (13, 14), (10, 14), (11, 14), (17, 14), (15, 1), (10, 1), (6, 1), (7, 1), (10, 13), (4, 13), (8, 1), (18, 1), (7, 2), (6, 2), (0, 1), (16, 1), (11, 1), (17, 1), (15, 13), (4, 1), (9, 1), (16, 13), (8, 13), (0, 13), (12, 1), (17, 13), (7, 11), (6, 11), (9, 13), (16, 2), (0, 2), (8, 2), (4, 2), (9, 2), (7, 18), (6, 18), (5, 19), (13, 2), (12, 13), (4, 19), (5, 13), (5, 11), (16, 19), (8, 19), (5, 18), (13, 19), (7, 17), (4, 17), (15, 17), (12, 17), (10, 17), (0, 17), (4, 11), (4, 18), (6, 17), (0, 11), (0, 18), (16, 18), (16, 17), (16, 11), (5, 17), (8, 18), (3, 14), (3, 19), (17, 18), (9, 18), (8, 11), (17, 11), (9, 11), (3, 13), (3, 18), (5, 9), (4, 9), (6, 3), (5, 3), (7, 9), (3, 9), (12, 9), (4, 3), (15, 9), (10, 9), (0, 9), (8, 17), (16, 9), (8, 9), (4, 6), (5, 6), (7, 3), (15, 12), (0, 6), (15, 3), (10, 12), (3, 12), (15, 6), (4, 10), (15, 10), (8, 12), (4, 0), (15, 0), (4, 5), (15, 5), (4, 8), (15, 8), (4, 7), (15, 7), (4, 16), (15, 16), (7, 5), (3, 10), (15, 4), (12, 16)]",4.589249134063721,4846.953950405121,2563.7494010524074
92,0.8913,0.4,0.497,0.1087,0.4,0.1709,91.0,128.0,child,4669,20,25,3,3,0,2,3,5,264.83172154426575,4869.8890969753265,True,v2,original_ranking,92,"[(0, 9), (10, 9), (16, 9), (3, 9), (4, 9), (10, 17), (6, 17), (10, 13), (6, 13), (0, 17), (6, 19), (10, 19), (3, 13), (7, 9), (10, 15), (6, 8), (16, 19), (0, 19), (6, 15), (6, 1), (3, 19), (7, 17), (4, 8), (10, 8), (10, 1), (6, 12), (10, 12), (16, 17), (0, 13), (3, 12), (4, 1), (4, 13), (0, 1), (0, 8), (16, 12), (4, 19), (3, 8), (4, 17), (0, 12), (3, 2), (16, 13), (0, 15), (6, 14), (10, 14), (4, 15), (0, 14), (16, 8), (16, 15), (16, 2), (6, 11), (10, 11), (0, 11), (4, 12), (5, 9), (19, 9), (4, 14), (6, 18), (10, 18), (16, 18), (4, 11), (3, 18), (0, 18), (7, 13), (4, 18), (7, 12), (7, 1), (7, 15), (7, 19), (3, 5), (10, 5), (6, 5), (7, 8), (7, 2), (7, 14), (16, 5), (0, 5), (7, 11), (4, 5), (7, 18), (7, 5), (4, 16), (10, 16), (6, 7), (10, 7), (4, 7), (0, 7), (0, 16), (10, 4), (0, 4), (6, 4), (0, 10), (0, 6)]",4.786832809448242,6396.587927818298,2526.2056951319864
