nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
53,0.7547,0.52,0.2424,0.1698,0.36,0.2308,56.0,69.0,343.0,child,3595,20,25,3,3,0,2,3,5,283.5133757591248,4465.054325819016,True,v2,original_ranking,53,"[(6, 17), (7, 17), (6, 18), (7, 18), (6, 2), (7, 2), (6, 19), (7, 19), (6, 4), (7, 4), (6, 1), (7, 1), (6, 8), (7, 8), (6, 13), (7, 13), (6, 11), (7, 11), (6, 5), (6, 0), (6, 3), (7, 3), (6, 9), (7, 9), (6, 12), (7, 12), (6, 10), (7, 10), (6, 15), (7, 15), (7, 16), (6, 16), (16, 18), (16, 1), (16, 8), (16, 10), (16, 5), (16, 4), (16, 13), (16, 14), (16, 11), (3, 17), (16, 3), (16, 0), (16, 15), (13, 12), (0, 11), (0, 15), (14, 11), (14, 5), (12, 0), (14, 0), (7, 6)]",5.982005596160889,7278.401698112488,3079.757926889245
97,0.866,0.52,0.5091,0.1134,0.44,0.1803,98.0,88.0,178.0,child,4187,20,25,3,3,0,2,3,5,283.51337575912476,4416.549592494965,True,v2,original_ranking,97,"[(12, 8), (1, 8), (6, 14), (3, 8), (0, 14), (6, 8), (0, 8), (13, 8), (1, 14), (16, 8), (11, 14), (13, 14), (17, 14), (10, 8), (10, 14), (7, 8), (9, 8), (4, 8), (12, 17), (5, 8), (0, 17), (18, 14), (12, 19), (6, 19), (4, 14), (0, 19), (6, 17), (10, 17), (6, 13), (0, 13), (15, 13), (12, 13), (12, 2), (6, 2), (15, 17), (1, 17), (0, 2), (15, 19), (6, 16), (4, 17), (15, 2), (0, 16), (12, 9), (0, 9), (11, 17), (0, 18), (6, 9), (11, 19), (15, 16), (3, 9), (12, 1), (10, 13), (12, 3), (0, 3), (7, 14), (6, 3), (10, 19), (10, 2), (6, 18), (16, 3), (4, 2), (12, 7), (15, 18), (0, 7), (10, 16), (16, 1), (10, 1), (15, 7), (6, 7), (6, 5), (4, 13), (4, 19), (15, 5), (4, 1), (4, 16), (10, 18), (16, 5), (6, 4), (12, 4), (15, 4), (0, 4), (10, 7), (12, 11), (0, 11), (6, 11), (15, 11), (10, 4), (1, 18), (10, 11), (11, 1), (12, 10), (6, 10), (12, 0), (6, 0), (12, 15), (10, 15), (6, 12)]",6.809901714324951,5925.902995347977,2735.782150631422
