nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
8,0.75,0.5,1.0,0.25,0.5,0.3333,6.0,6.0,6.0,earthquake,9096,5,0.11512136459350586,0.990515947341919,True,v2,original_ranking,8,"[(4, 0), (1, 0), (3, 0), (2, 0), (2, 4), (1, 4), (2, 3), (1, 3)]",0,1.5769591331481934,31.273726369205786
8,0.75,0.5,1.0,0.25,0.5,0.3333,6.0,6.0,6.0,earthquake,3533,5,0.11512136459350586,0.9818258285522461,True,v2,original_ranking,8,"[(3, 0), (2, 0), (1, 0), (4, 0), (1, 3), (2, 4), (1, 4), (2, 3)]",0,1.5880153179168701,31.462093789843134
9,0.6667,0.75,1.0,0.2222,0.5,0.3077,7.0,3.0,19.0,earthquake,4125,5,0.11512136459350586,0.9787030220031738,True,v2,original_ranking,9,"[(3, 0), (2, 0), (4, 0), (1, 0), (4, 3), (1, 3), (3, 2), (1, 2), (4, 1)]",0,1.7174553871154785,31.10674242034422
9,0.6667,0.75,1.0,0.2222,0.5,0.3077,7.0,3.0,19.0,earthquake,3094,5,0.11512136459350586,0.9914560317993164,True,v2,original_ranking,9,"[(4, 0), (2, 0), (3, 0), (1, 0), (4, 1), (3, 1), (3, 2), (1, 2), (3, 4)]",0,1.6279819011688232,29.859498430395995
9,0.6667,0.75,1.0,0.2222,0.5,0.3077,7.0,3.0,19.0,earthquake,6398,5,0.11512136459350586,0.9895186424255371,True,v2,original_ranking,9,"[(4, 0), (1, 0), (3, 0), (2, 0), (1, 2), (4, 1), (3, 2), (3, 1), (4, 3)]",0,1.588728427886963,29.328409983612907
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,17.0,17.0,survey,7816,6,8.490261316299438,66.39819097518921,True,v2,original_ranking,4,"[(5, 3), (0, 3), (2, 1), (0, 1)]",0,1.4359681606292725,16.305021445050496
3,0.3333,0.3333,0.1111,0.3333,0.1667,0.2222,6.0,13.0,19.0,survey,3578,6,8.490261316299438,66.37428188323975,True,v2,original_ranking,3,"[(5, 3), (1, 3), (4, 1)]",0,0.9867370128631592,12.41456214067751
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,6.0,15.0,16.0,survey,2656,6,8.490261316299438,64.47588992118835,True,v2,original_ranking,4,"[(3, 2), (4, 1), (3, 1), (2, 5)]",0,1.40036940574646,15.573363173141379
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,14.0,14.0,survey,2688,6,8.490261316299438,65.61432385444641,True,v2,original_ranking,2,"[(5, 3), (1, 3)]",0,1.392920732498169,10.30274494341782
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,7.0,10.0,23.0,survey,2494,6,8.490261316299438,66.19127225875854,True,v2,original_ranking,3,"[(0, 3), (0, 5), (2, 1)]",0,0.9578540325164795,10.301029770000273
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,183,6,8.490261316299438,68.00065326690674,True,v2,original_ranking,2,"[(5, 3), (2, 1)]",0,0.871161699295044,13.810959199137006
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,7977,6,8.490261316299438,67.56315445899963,True,v2,original_ranking,1,"[(5, 3)]",0,0.8576898574829102,8.382718946500864
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,19.0,19.0,survey,3199,6,8.490261316299438,65.87057542800903,True,v2,original_ranking,3,"[(4, 1), (2, 1), (3, 1)]",0,1.3768272399902344,18.87136101887924
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,5.0,17.0,18.0,survey,316,6,8.490261316299438,66.12688755989075,True,v2,original_ranking,3,"[(4, 1), (3, 1), (5, 2)]",0,1.4011409282684326,13.110215840814186
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,7.0,15.0,21.0,survey,8266,6,8.490261316299438,67.39957785606384,True,v2,original_ranking,2,"[(0, 1), (0, 2)]",0,1.1229238510131836,3.710388473758459
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,18.0,18.0,survey,1532,6,8.490261316299438,66.5594162940979,True,v2,original_ranking,2,"[(4, 1), (2, 1)]",0,1.2721047401428223,16.3528108019953
4,0.25,0.5,0.1111,0.75,0.5,0.6,4.0,16.0,17.0,survey,1009,6,8.490261316299438,66.56483364105225,True,v2,original_ranking,4,"[(5, 3), (4, 1), (0, 1), (2, 1)]",0,0.9788665771484375,16.878324026655335
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,2250,6,8.490261316299438,66.25934767723083,True,v2,original_ranking,1,"[(5, 3)]",0,1.0384578704833984,8.51989837376356
3,0.0,0.5,0.0,1.0,0.5,0.6667,3.0,7.0,14.0,survey,4447,6,8.490261316299438,66.05798721313477,True,v2,original_ranking,3,"[(2, 5), (3, 5), (3, 1)]",0,0.9621140956878662,13.756813849750825
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,19.0,19.0,survey,2415,6,8.490261316299438,68.87842893600464,True,v2,original_ranking,4,"[(2, 1), (0, 1), (0, 4), (3, 1)]",0,1.294365644454956,15.001884686489369
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,7.0,14.0,21.0,survey,3595,6,8.490261316299438,65.932772397995,True,v2,original_ranking,3,"[(5, 3), (0, 2), (0, 1)]",0,0.9735791683197021,10.11995224189886
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,5.0,18.0,19.0,survey,4187,6,8.490261316299438,66.57801747322083,True,v2,original_ranking,4,"[(4, 1), (2, 1), (3, 1), (3, 5)]",0,0.8990168571472168,13.972487921565362
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,5.0,17.0,18.0,survey,4135,6,8.490261316299438,68.92148494720459,True,v2,original_ranking,3,"[(5, 3), (2, 1), (4, 1)]",0,1.294621229171753,16.99695474806877
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,19.0,19.0,survey,5174,6,8.490261316299438,66.54174566268921,True,v2,original_ranking,3,"[(4, 1), (2, 1), (3, 1)]",0,1.3787753582000732,18.596817483569
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,5303,6,8.490261316299438,66.63026762008667,True,v2,original_ranking,1,"[(5, 2)]",0,0.9088840484619141,10.624506070141413
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,5.0,16.0,22.0,survey,3942,6,8.490261316299438,66.24408459663391,True,v2,original_ranking,4,"[(3, 0), (4, 1), (2, 1), (0, 1)]",0,1.504930019378662,11.762856284145995
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,2778,6,8.490261316299438,66.16883611679077,True,v2,original_ranking,2,"[(5, 3), (2, 1)]",0,0.9195067882537842,12.642949362902437
2,1.0,0.0,0.2222,0.0,0.0,,6.0,20.0,20.0,survey,2804,6,8.490261316299438,66.376877784729,True,v2,original_ranking,2,"[(2, 1), (3, 1)]",0,0.9691822528839111,12.749809282903048
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,12.0,12.0,survey,2145,6,8.490261316299438,66.40004801750183,True,v2,original_ranking,2,"[(3, 5), (2, 5)]",0,0.9658844470977783,9.07597601468579
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,18.0,18.0,survey,150,6,8.490261316299438,66.1164116859436,True,v2,original_ranking,2,"[(4, 1), (2, 1)]",0,1.2630200386047363,15.964624682883345
4,0.75,0.1667,0.3333,0.0,0.0,,9.0,13.0,19.0,survey,8823,6,8.490261316299438,65.54406809806824,True,v2,original_ranking,4,"[(4, 1), (4, 2), (4, 5), (4, 3)]",0,1.4210739135742188,6.01578946216821
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,5.0,17.0,18.0,survey,4669,6,8.490261316299438,66.4646167755127,True,v2,original_ranking,3,"[(4, 1), (2, 1), (5, 3)]",0,1.2994227409362793,17.46857311171012
2,1.0,0.0,0.2222,0.0,0.0,,7.0,16.0,16.0,survey,6131,6,8.490261316299438,65.27328991889954,True,v2,original_ranking,2,"[(5, 3), (4, 3)]",0,1.2949104309082031,14.061108005753006
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,7.0,21.0,22.0,survey,2617,6,8.490261316299438,66.37157344818115,True,v2,original_ranking,3,"[(5, 2), (1, 4), (3, 4)]",0,1.7149667739868164,18.448068580072874
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,7166,6,8.490261316299438,66.49396777153015,True,v2,original_ranking,2,"[(2, 1), (5, 3)]",0,0.9012489318847656,11.67744553389916
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,18.0,18.0,survey,1428,6,8.490261316299438,66.4775755405426,True,v2,original_ranking,2,"[(4, 1), (2, 1)]",0,1.2624530792236328,15.825638486830771
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,18.0,18.0,survey,8328,6,8.490261316299438,67.11108565330505,True,v2,original_ranking,4,"[(4, 1), (2, 1), (3, 1), (0, 1)]",0,2.2629525661468506,28.651413758771845
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,5.0,17.0,18.0,survey,8289,6,8.490261316299438,66.84145951271057,True,v2,original_ranking,3,"[(4, 1), (2, 1), (5, 3)]",0,1.3156743049621582,17.67418991704463
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,19.0,19.0,survey,5978,6,8.490261316299438,68.40046977996826,True,v2,original_ranking,3,"[(4, 1), (2, 1), (3, 1)]",0,1.3329975605010986,17.49009083465034
3,0.0,0.5,0.0,0.6667,0.3333,0.4444,5.0,10.0,24.0,survey,5511,6,8.490261316299438,65.20264625549316,True,v2,original_ranking,3,"[(1, 2), (4, 1), (3, 5)]",0,1.1178686618804932,14.769863906436768
2,1.0,0.0,0.2222,0.0,0.0,,8.0,15.0,21.0,survey,5864,6,8.490261316299438,68.0428855419159,True,v2,original_ranking,2,"[(0, 5), (0, 3)]",0,0.9705462455749512,3.5532024022593847
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,12.0,19.0,survey,606,6,8.490261316299438,66.25723934173584,True,v2,original_ranking,1,"[(1, 2)]",0,1.519406795501709,7.995134337265431
3,0.3333,0.3333,0.1111,0.3333,0.1667,0.2222,6.0,13.0,19.0,survey,1933,6,8.490261316299438,68.18247985839844,True,v2,original_ranking,3,"[(1, 4), (5, 3), (1, 3)]",0,1.3433246612548828,12.851245446040892
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,19.0,19.0,survey,6071,6,8.490261316299438,66.4023597240448,True,v2,original_ranking,3,"[(4, 1), (2, 1), (3, 1)]",0,1.313828706741333,18.40228432689395
2,1.0,0.0,0.2222,0.0,0.0,,6.0,20.0,20.0,survey,5504,6,8.490261316299438,67.09313082695007,True,v2,original_ranking,2,"[(2, 1), (3, 1)]",0,0.9770162105560303,12.15045252084791
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,12.0,12.0,survey,5163,6,8.490261316299438,65.364750623703,True,v2,original_ranking,2,"[(2, 5), (3, 5)]",0,1.348982810974121,7.173694425616074
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,2406,6,8.490261316299438,65.9286515712738,True,v2,original_ranking,1,"[(5, 3)]",0,1.0583558082580566,10.280748951574516
2,1.0,0.0,0.2222,0.0,0.0,,6.0,20.0,20.0,survey,304,6,8.490261316299438,66.99050116539001,True,v2,original_ranking,2,"[(2, 1), (3, 1)]",0,0.938936710357666,10.224780449943575
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,12.0,19.0,survey,3391,6,8.490261316299438,66.54721307754517,True,v2,original_ranking,1,"[(2, 1)]",0,0.9045560359954834,9.810358354178959
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,18.0,24.0,survey,359,6,8.490261316299438,68.01889181137085,True,v2,original_ranking,4,"[(4, 1), (2, 1), (3, 1), (5, 4)]",0,1.6343886852264404,13.111609633548268
3,0.6667,0.1667,0.2222,0.0,0.0,,8.0,14.0,26.0,survey,9096,6,8.490261316299438,68.39550471305847,True,v2,original_ranking,3,"[(1, 4), (5, 0), (0, 3)]",0,1.4682259559631348,7.283653673219149
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,15.0,15.0,survey,3533,6,8.490261316299438,66.1526141166687,True,v2,original_ranking,4,"[(5, 3), (1, 3), (2, 1), (4, 1)]",0,1.3639636039733887,17.834889151126156
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,4125,6,8.490261316299438,67.59107422828674,True,v2,original_ranking,2,"[(1, 4), (5, 3)]",0,1.357938289642334,12.250054871992047
2,0.0,0.3333,0.0,1.0,0.3333,0.5,6.0,16.0,17.0,survey,3094,6,8.490261316299438,67.44855237007141,True,v2,original_ranking,2,"[(5, 3), (5, 2)]",0,1.328582525253296,7.34631197980008
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,6398,6,8.490261316299438,67.93258547782898,True,v2,original_ranking,1,"[(3, 5)]",0,0.8526999950408936,9.806164909086094
