nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
1,0.0,0.2,0.0,0.0,0.0,,4.0,6.0,12.0,random_graphs_n5_e5,7816,5,5,3,3,0,2,1,6,0.0339765548706054,0.0652375221252441,True,v2,original_ranking,1,"[(1, 4)]",0,0.0495502948760986,0.1848972105111112
1,0.0,0.2,0.0,0.0,0.0,,5.0,9.0,14.0,random_graphs_n5_e5,3578,5,5,3,3,0,2,1,6,0.0339765548706054,0.0663666725158691,True,v2,original_ranking,1,"[(1, 4)]",0,0.1108260154724121,2.02639235409739
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,17.0,18.0,random_graphs_n5_e5,2656,5,5,3,3,0,2,1,6,0.0339765548706054,0.0668582916259765,True,v2,original_ranking,3,"[(3, 0), (4, 1), (2, 1)]",0,0.0829899311065673,6.165053756017465
5,0.8,0.2,0.8,0.2,0.2,0.2,6.0,14.0,14.0,random_graphs_n5_e5,2688,5,5,3,3,0,2,1,6,0.0339765548706054,0.0681293010711669,True,v2,original_ranking,5,"[(4, 3), (2, 3), (0, 3), (4, 1), (2, 1)]",0,0.1151349544525146,11.976017745346915
1,0.0,0.2,0.0,0.0,0.0,,4.0,11.0,16.0,random_graphs_n5_e5,2494,5,5,3,3,0,2,1,6,0.0339765548706054,0.0681726932525634,False,v2,original_ranking,1,"[(3, 2)]",0,0.0422637462615966,5.560714001001002
5,0.4,0.6,0.4,0.2,0.2,0.2,7.0,11.0,12.0,random_graphs_n5_e5,183,5,5,3,3,0,2,1,6,0.0339765548706054,0.0683114528656005,True,v2,original_ranking,5,"[(2, 3), (0, 3), (4, 3), (1, 4), (1, 2)]",0,0.1207497119903564,13.10120652633834
2,1.0,0.0,0.4,0.0,0.0,,5.0,15.0,15.0,random_graphs_n5_e5,7977,5,5,3,3,0,2,1,6,0.0339765548706054,0.0673820972442627,False,v2,original_ranking,2,"[(0, 4), (1, 4)]",0,0.0705115795135498,0.2054729251285629
4,1.0,0.0,0.8,0.0,0.0,,8.0,11.0,13.0,random_graphs_n5_e5,3199,5,5,3,3,0,2,1,6,0.0339765548706054,0.0663995742797851,True,v2,original_ranking,4,"[(1, 0), (3, 4), (0, 4), (3, 0)]",0,0.1196761131286621,5.120891858921542
4,0.75,0.2,0.6,0.25,0.2,0.2222,6.0,12.0,12.0,random_graphs_n5_e5,316,5,5,3,3,0,2,1,6,0.0339765548706054,0.0683763027191162,True,v2,original_ranking,4,"[(1, 2), (0, 2), (3, 4), (1, 4)]",0,0.1009809970855712,-0.3426076417275063
2,0.0,0.4,0.0,1.0,0.4,0.5714,3.0,8.0,8.0,random_graphs_n5_e5,8266,5,5,3,3,0,2,1,6,0.0339765548706054,0.0677518844604492,True,v2,original_ranking,2,"[(2, 3), (0, 3)]",0,0.0685830116271972,4.490980939256529
5,0.6,0.4,0.6,0.4,0.4,0.4,6.0,6.0,6.0,random_graphs_n5_e5,1532,5,5,3,3,0,2,1,6,0.0339765548706054,0.0669219493865966,True,v2,original_ranking,5,"[(4, 1), (4, 0), (1, 0), (3, 0), (2, 0)]",0,0.1143679618835449,10.597520904062268
3,1.0,0.0,0.6,0.0,0.0,,5.0,19.0,19.0,random_graphs_n5_e5,1009,5,5,3,3,0,2,1,6,0.0339765548706054,0.0673561096191406,True,v2,original_ranking,3,"[(4, 1), (2, 1), (0, 1)]",0,0.0973305702209472,9.49212720754748
4,0.75,0.2,0.6,0.25,0.2,0.2222,8.0,5.0,11.0,random_graphs_n5_e5,2250,5,5,3,3,0,2,1,6,0.0339765548706054,0.0668070316314697,True,v2,original_ranking,4,"[(2, 0), (4, 3), (4, 2), (1, 2)]",0,0.1086127758026123,9.823278865995505
3,0.3333,0.4,0.2,0.3333,0.2,0.25,4.0,11.0,16.0,random_graphs_n5_e5,4447,5,5,3,3,0,2,1,6,0.0339765548706054,0.0672821998596191,True,v2,original_ranking,3,"[(2, 3), (0, 3), (1, 4)]",0,0.0483160018920898,9.456230753328583
1,0.0,0.2,0.0,0.0,0.0,,4.0,11.0,16.0,random_graphs_n5_e5,2415,5,5,3,3,0,2,1,6,0.0339765548706054,0.0658597946166992,True,v2,original_ranking,1,"[(3, 0)]",0,0.0794978141784668,0.5972251803533368
5,0.6,0.4,0.6,0.4,0.4,0.4,5.0,10.0,15.0,random_graphs_n5_e5,3595,5,5,3,3,0,2,1,6,0.0339765548706054,0.0686564445495605,True,v2,original_ranking,5,"[(4, 1), (3, 1), (1, 2), (0, 1), (4, 2)]",0,0.1182968616485595,12.22873659640536
3,0.3333,0.4,0.2,0.6667,0.4,0.5,4.0,13.0,14.0,random_graphs_n5_e5,4187,5,5,3,3,0,2,1,6,0.0339765548706054,0.0663673877716064,True,v2,original_ranking,3,"[(3, 0), (3, 1), (4, 1)]",0,0.0824427604675293,7.55671867544658
2,1.0,0.0,0.4,0.0,0.0,,7.0,11.0,11.0,random_graphs_n5_e5,4135,5,5,3,3,0,2,1,6,0.0339765548706054,0.0634701251983642,False,v2,original_ranking,2,"[(4, 2), (1, 2)]",0,0.0783948898315429,-5.3335287669293
4,1.0,0.0,0.8,0.0,0.0,,7.0,15.0,15.0,random_graphs_n5_e5,5174,5,5,3,3,0,2,1,6,0.0339765548706054,0.0677165985107421,True,v2,original_ranking,4,"[(1, 4), (3, 4), (2, 3), (0, 3)]",0,0.1108715534210205,8.399987868241858
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,11.0,11.0,random_graphs_n5_e5,5303,5,5,3,3,0,2,1,6,0.0339765548706054,0.0666337013244628,True,v2,original_ranking,2,"[(4, 1), (0, 1)]",0,0.1042587757110595,7.121247047767708
5,0.6,0.4,0.6,0.4,0.4,0.4,8.0,7.0,12.0,random_graphs_n5_e5,3942,5,5,3,3,0,2,1,6,0.0339765548706054,0.0661594867706298,True,v2,original_ranking,5,"[(4, 2), (0, 2), (2, 3), (1, 2), (4, 3)]",0,0.1323187351226806,9.465269881326456
5,0.8,0.2,0.8,0.2,0.2,0.2,9.0,6.0,11.0,random_graphs_n5_e5,2778,5,5,3,3,0,2,1,6,0.0339765548706054,0.0674948692321777,True,v2,original_ranking,5,"[(2, 4), (1, 4), (3, 4), (3, 0), (4, 0)]",0,0.1268470287322998,12.03600521635619
3,0.0,0.6,0.0,0.3333,0.2,0.25,3.0,5.0,20.0,random_graphs_n5_e5,2804,5,5,3,3,0,2,1,6,0.0339765548706054,0.0661303997039794,True,v2,original_ranking,3,"[(1, 3), (4, 0), (2, 1)]",0,0.2206611633300781,8.516939524689317
4,0.0,0.8,0.0,0.5,0.4,0.4444,3.0,7.0,18.0,random_graphs_n5_e5,2145,5,5,3,3,0,2,1,6,0.0339765548706054,0.06866455078125,True,v2,original_ranking,4,"[(2, 4), (2, 3), (2, 0), (2, 1)]",0,0.1232039928436279,26.76526872864972
4,1.0,0.0,0.8,0.0,0.0,,5.0,18.0,18.0,random_graphs_n5_e5,150,5,5,3,3,0,2,1,6,0.0339765548706054,0.0670812129974365,True,v2,original_ranking,4,"[(4, 1), (0, 1), (3, 2), (4, 2)]",0,0.0881359577178955,5.452258626269184
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,8.0,8.0,random_graphs_n5_e5,8823,5,5,3,3,0,2,1,6,0.0339765548706054,0.0674784183502197,False,v2,original_ranking,2,"[(2, 4), (1, 4)]",0,0.071068525314331,2.993196954990472
3,0.0,0.6,0.0,0.3333,0.2,0.25,2.0,6.0,17.0,random_graphs_n5_e5,4669,5,5,3,3,0,2,1,6,0.0339765548706054,0.0650279521942138,True,v2,original_ranking,3,"[(1, 4), (3, 2), (3, 0)]",0,0.1047084331512451,10.105565686355554
5,0.4,0.6,0.4,0.6,0.6,0.6,4.0,6.0,6.0,random_graphs_n5_e5,6131,5,5,3,3,0,2,1,6,0.0339765548706054,0.0674130916595459,True,v2,original_ranking,5,"[(4, 0), (2, 0), (1, 0), (4, 1), (3, 1)]",0,0.0979015827178955,10.958758168836397
4,0.0,0.8,0.0,0.75,0.6,0.6667,1.0,4.0,16.0,random_graphs_n5_e5,2617,5,5,3,3,0,2,1,6,0.0339765548706054,0.06825852394104,True,v2,original_ranking,4,"[(1, 3), (4, 3), (3, 2), (1, 0)]",0,0.1115601062774658,31.25790900222409
6,0.6667,0.4,0.8,0.3333,0.4,0.3636,7.0,7.0,7.0,random_graphs_n5_e5,7166,5,5,3,3,0,2,1,6,0.0339765548706054,0.0683984756469726,True,v2,original_ranking,6,"[(2, 3), (0, 3), (2, 4), (0, 4), (1, 4), (1, 3)]",0,0.1286330223083496,16.558083690523453
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,13.0,13.0,random_graphs_n5_e5,1428,5,5,3,3,0,2,1,6,0.0339765548706054,0.0682349205017089,False,v2,original_ranking,2,"[(3, 1), (2, 1)]",0,0.0701582431793212,5.183308344991407
4,0.75,0.2,0.6,0.0,0.0,,8.0,7.0,15.0,random_graphs_n5_e5,8328,5,5,3,3,0,2,1,6,0.0339765548706054,0.0676131248474121,True,v2,original_ranking,4,"[(2, 3), (4, 3), (2, 4), (4, 1)]",0,0.0890974998474121,4.486148932435775
2,0.0,0.4,0.0,0.5,0.2,0.2857,3.0,7.0,17.0,random_graphs_n5_e5,8289,5,5,3,3,0,2,1,6,0.0339765548706054,0.0668683052062988,True,v2,original_ranking,2,"[(2, 3), (0, 4)]",0,0.0748140811920166,8.309888604546627
2,0.5,0.2,0.2,0.5,0.2,0.2857,5.0,11.0,16.0,random_graphs_n5_e5,5978,5,5,3,3,0,2,1,6,0.0339765548706054,0.0633130073547363,True,v2,original_ranking,2,"[(3, 1), (2, 3)]",0,0.102447509765625,0.1277249997604644
2,0.0,0.4,0.0,0.5,0.2,0.2857,3.0,7.0,9.0,random_graphs_n5_e5,5511,5,5,3,3,0,2,1,6,0.0339765548706054,0.0608036518096923,False,v2,original_ranking,2,"[(4, 2), (4, 1)]",0,0.0770094394683837,0.5389200417031
4,0.5,0.4,0.4,0.25,0.2,0.2222,5.0,8.0,14.0,random_graphs_n5_e5,5864,5,5,3,3,0,2,1,6,0.0339765548706054,0.0673904418945312,True,v2,original_ranking,4,"[(2, 0), (4, 0), (4, 1), (4, 3)]",0,0.0958771705627441,7.617925358952732
5,0.8,0.2,0.8,0.2,0.2,0.2,8.0,6.0,6.0,random_graphs_n5_e5,606,5,5,3,3,0,2,1,6,0.0339765548706054,0.0646314620971679,True,v2,original_ranking,5,"[(3, 0), (1, 0), (4, 2), (1, 2), (0, 2)]",0,0.1133854389190673,6.525872849052574
1,1.0,0.0,0.2,0.0,0.0,,6.0,12.0,17.0,random_graphs_n5_e5,1933,5,5,3,3,0,2,1,6,0.0339765548706054,0.0638225078582763,True,v2,original_ranking,1,"[(3, 0)]",0,0.0785450935363769,-6.525440891086035
2,0.0,0.4,0.0,0.5,0.2,0.2857,4.0,10.0,17.0,random_graphs_n5_e5,6071,5,5,3,3,0,2,1,6,0.0339765548706054,0.0630402565002441,True,v2,original_ranking,2,"[(4, 2), (4, 1)]",0,0.0690619945526123,1.952577561331438
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,7.0,7.0,random_graphs_n5_e5,5504,5,5,3,3,0,2,1,6,0.0339765548706054,0.0662856101989746,False,v2,original_ranking,2,"[(4, 3), (1, 3)]",0,0.0692317485809326,1.503526160913199
4,0.25,0.6,0.2,0.25,0.2,0.2222,5.0,7.0,13.0,random_graphs_n5_e5,5163,5,5,3,3,0,2,1,6,0.0339765548706054,0.0669038295745849,True,v2,original_ranking,4,"[(1, 4), (2, 4), (3, 2), (3, 0)]",0,0.1359899044036865,17.4987577224932
4,0.5,0.4,0.4,0.5,0.4,0.4444,4.0,6.0,6.0,random_graphs_n5_e5,2406,5,5,3,3,0,2,1,6,0.0339765548706054,0.0684220790863037,True,v2,original_ranking,4,"[(3, 2), (1, 2), (4, 3), (0, 3)]",0,0.1258347034454345,21.155124364841036
2,1.0,0.0,0.4,0.0,0.0,,6.0,10.0,10.0,random_graphs_n5_e5,304,5,5,3,3,0,2,1,6,0.0339765548706054,0.065371036529541,True,v2,original_ranking,2,"[(0, 3), (4, 3)]",0,0.1153099536895752,0.1201596761379462
5,0.6,0.4,0.6,0.4,0.4,0.4,6.0,8.0,12.0,random_graphs_n5_e5,3391,5,5,3,3,0,2,1,6,0.0339765548706054,0.0685045719146728,True,v2,original_ranking,5,"[(2, 4), (0, 4), (3, 2), (1, 2), (0, 2)]",0,0.1027054786682128,11.977574785868336
5,0.6,0.4,0.6,0.2,0.2,0.2,5.0,10.0,15.0,random_graphs_n5_e5,359,5,5,3,3,0,2,1,6,0.0339765548706054,0.0670239925384521,True,v2,original_ranking,5,"[(1, 2), (4, 2), (3, 0), (1, 0), (3, 4)]",0,0.1052441596984863,14.13903805465669
5,0.6,0.4,0.6,0.4,0.4,0.4,4.0,12.0,17.0,random_graphs_n5_e5,9096,5,5,3,3,0,2,1,6,0.0339765548706054,0.0682737827301025,True,v2,original_ranking,5,"[(0, 4), (0, 3), (1, 4), (1, 3), (0, 2)]",0,0.1220979690551757,22.779957191166886
1,0.0,0.2,0.0,0.0,0.0,,4.0,11.0,16.0,random_graphs_n5_e5,3533,5,5,3,3,0,2,1,6,0.0339765548706054,0.066965103149414,False,v2,original_ranking,1,"[(1, 0)]",0,0.0662143230438232,-4.0899984972764
4,0.5,0.4,0.4,0.25,0.2,0.2222,7.0,6.0,11.0,random_graphs_n5_e5,4125,5,5,3,3,0,2,1,6,0.0339765548706054,0.0668001174926757,True,v2,original_ranking,4,"[(1, 0), (4, 0), (2, 0), (1, 3)]",0,0.1353743076324463,13.482513664115602
2,0.0,0.4,0.0,0.0,0.0,,3.0,6.0,11.0,random_graphs_n5_e5,3094,5,5,3,3,0,2,1,6,0.0339765548706054,0.0625197887420654,False,v2,original_ranking,2,"[(4, 3), (4, 2)]",0,0.0806903839111328,2.8027277816676954
3,0.0,0.6,0.0,0.3333,0.2,0.25,2.0,6.0,16.0,random_graphs_n5_e5,6398,5,5,3,3,0,2,1,6,0.0339765548706054,0.0704905986785888,True,v2,original_ranking,3,"[(3, 0), (2, 0), (2, 3)]",0,0.0841786861419677,5.251325222712406
2,0.5,0.2,0.2,0.0,0.0,,5.0,6.0,12.0,random_graphs_n5_e5,7816,5,5,3,3,0,2,1,8,0.0126144886016845,0.0685625076293945,True,v2,original_ranking,2,"[(1, 4), (3, 2)]",0,0.2035725116729736,3.564420428295999
3,0.0,0.6,0.0,0.3333,0.2,0.25,4.0,7.0,16.0,random_graphs_n5_e5,3578,5,5,3,3,0,2,1,8,0.0126144886016845,0.0695643424987793,True,v2,original_ranking,3,"[(1, 4), (0, 2), (3, 1)]",0,0.4872498512268066,11.542595666460652
4,0.25,0.6,0.2,0.75,0.6,0.6667,3.0,7.0,17.0,random_graphs_n5_e5,2656,5,5,3,3,0,2,1,8,0.0126144886016845,0.0705153942108154,True,v2,original_ranking,4,"[(3, 0), (4, 1), (2, 1), (4, 2)]",0,0.358344554901123,9.664297806226486
5,0.6,0.4,0.6,0.2,0.2,0.2,5.0,10.0,15.0,random_graphs_n5_e5,2688,5,5,3,3,0,2,1,8,0.0126144886016845,0.0682404041290283,True,v2,original_ranking,5,"[(4, 3), (2, 3), (4, 1), (2, 1), (4, 0)]",0,0.4790923595428467,21.75016410873468
1,0.0,0.2,0.0,0.0,0.0,,4.0,11.0,16.0,random_graphs_n5_e5,2494,5,5,3,3,0,2,1,8,0.0126144886016845,0.0676312446594238,False,v2,original_ranking,1,"[(3, 2)]",0,0.1689443588256836,5.560714001001002
5,0.4,0.6,0.4,0.4,0.4,0.4,6.0,9.0,10.0,random_graphs_n5_e5,183,5,5,3,3,0,2,1,8,0.0126144886016845,0.0681648254394531,True,v2,original_ranking,5,"[(2, 3), (0, 3), (1, 4), (1, 2), (0, 4)]",0,0.4919345378875732,22.601063464520845
4,1.0,0.0,0.8,0.0,0.0,,6.0,19.0,19.0,random_graphs_n5_e5,7977,5,5,3,3,0,2,1,8,0.0126144886016845,0.0677287578582763,False,v2,original_ranking,4,"[(0, 4), (1, 4), (1, 3), (0, 3)]",0,0.2873270511627197,10.706527579517283
5,0.6,0.4,0.6,0.2,0.2,0.2,5.0,9.0,14.0,random_graphs_n5_e5,3199,5,5,3,3,0,2,1,8,0.0126144886016845,0.0669949054718017,True,v2,original_ranking,5,"[(1, 0), (0, 4), (3, 0), (1, 4), (3, 2)]",0,0.498607873916626,10.282580780424352
4,0.25,0.6,0.2,0.25,0.2,0.2222,4.0,4.0,14.0,random_graphs_n5_e5,316,5,5,3,3,0,2,1,8,0.0126144886016845,0.0676510334014892,True,v2,original_ranking,4,"[(0, 2), (3, 4), (0, 4), (1, 3)]",0,0.4132695198059082,14.06787350745424
3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,9.0,9.0,random_graphs_n5_e5,8266,5,5,3,3,0,2,1,8,0.0126144886016845,0.0686185359954834,True,v2,original_ranking,3,"[(2, 3), (0, 3), (1, 3)]",0,0.2826645374298095,8.054386867742078
5,0.2,0.8,0.2,0.8,0.8,0.8,3.0,3.0,13.0,random_graphs_n5_e5,1532,5,5,3,3,0,2,1,8,0.0126144886016845,0.0679502487182617,True,v2,original_ranking,5,"[(4, 0), (3, 0), (2, 0), (2, 1), (3, 4)]",0,0.4842064380645752,18.340554808544795
4,1.0,0.0,0.8,0.0,0.0,,6.0,18.0,18.0,random_graphs_n5_e5,1009,5,5,3,3,0,2,1,8,0.0126144886016845,0.0689959526062011,True,v2,original_ranking,4,"[(4, 1), (2, 1), (0, 1), (2, 0)]",0,0.4056003093719482,12.99137551286262
5,0.6,0.4,0.6,0.4,0.4,0.4,8.0,4.0,13.0,random_graphs_n5_e5,2250,5,5,3,3,0,2,1,8,0.0126144886016845,0.0678026676177978,True,v2,original_ranking,5,"[(2, 0), (4, 3), (4, 2), (1, 2), (4, 0)]",0,0.4419641494750976,9.938088704311646
3,0.3333,0.4,0.2,0.3333,0.2,0.25,4.0,11.0,16.0,random_graphs_n5_e5,4447,5,5,3,3,0,2,1,8,0.0126144886016845,0.067767858505249,True,v2,original_ranking,3,"[(2, 3), (0, 3), (1, 4)]",0,0.1986234188079834,9.456230753328583
4,0.5,0.4,0.4,0.25,0.2,0.2222,7.0,9.0,11.0,random_graphs_n5_e5,2415,5,5,3,3,0,2,1,8,0.0126144886016845,0.0656614303588867,True,v2,original_ranking,4,"[(3, 0), (1, 0), (0, 2), (3, 2)]",0,0.324678897857666,7.7040543818816305
5,0.6,0.4,0.6,0.4,0.4,0.4,5.0,8.0,18.0,random_graphs_n5_e5,3595,5,5,3,3,0,2,1,8,0.0126144886016845,0.0682144165039062,True,v2,original_ranking,5,"[(4, 1), (3, 1), (0, 1), (4, 2), (4, 3)]",0,0.4745979309082031,19.261744028844173
4,0.25,0.6,0.2,0.5,0.4,0.4444,3.0,9.0,15.0,random_graphs_n5_e5,4187,5,5,3,3,0,2,1,8,0.0126144886016845,0.0670597553253173,True,v2,original_ranking,4,"[(3, 0), (3, 1), (4, 1), (4, 2)]",0,0.3382167816162109,13.976642631519614
3,0.3333,0.4,0.2,0.3333,0.2,0.25,5.0,9.0,10.0,random_graphs_n5_e5,4135,5,5,3,3,0,2,1,8,0.0126144886016845,0.0647082328796386,False,v2,original_ranking,3,"[(1, 2), (3, 2), (4, 3)]",0,0.318286657333374,10.44372588801452
5,0.4,0.6,0.4,0.2,0.2,0.2,5.0,9.0,15.0,random_graphs_n5_e5,5174,5,5,3,3,0,2,1,8,0.0126144886016845,0.0673410892486572,True,v2,original_ranking,5,"[(1, 4), (3, 4), (2, 3), (1, 3), (2, 0)]",0,0.4591169357299804,17.76345731073509
3,0.3333,0.4,0.2,0.6667,0.4,0.5,4.0,10.0,15.0,random_graphs_n5_e5,5303,5,5,3,3,0,2,1,8,0.0126144886016845,0.066685676574707,True,v2,original_ranking,3,"[(4, 1), (0, 1), (3, 2)]",0,0.4185032844543457,10.621247047767708
5,0.6,0.4,0.6,0.4,0.4,0.4,6.0,10.0,15.0,random_graphs_n5_e5,3942,5,5,3,3,0,2,1,8,0.0126144886016845,0.0668656826019287,True,v2,original_ranking,5,"[(0, 2), (1, 2), (4, 3), (0, 3), (4, 1)]",0,0.5413639545440674,15.165914805989656
6,0.6667,0.4,0.8,0.3333,0.4,0.3636,7.0,9.0,14.0,random_graphs_n5_e5,2778,5,5,3,3,0,2,1,8,0.0126144886016845,0.0677640438079834,True,v2,original_ranking,6,"[(1, 4), (3, 4), (3, 0), (2, 0), (1, 0), (3, 2)]",0,0.5217392444610596,18.00592728023492
4,0.0,0.8,0.0,0.75,0.6,0.6667,1.0,2.0,12.0,random_graphs_n5_e5,2804,5,5,3,3,0,2,1,8,0.0126144886016845,0.067598819732666,True,v2,original_ranking,4,"[(1, 3), (4, 0), (2, 0), (1, 2)]",0,0.3655457496643066,19.59374478798716
4,0.0,0.8,0.0,0.5,0.4,0.4444,3.0,7.0,18.0,random_graphs_n5_e5,2145,5,5,3,3,0,2,1,8,0.0126144886016845,0.0687649250030517,True,v2,original_ranking,4,"[(2, 4), (2, 3), (2, 0), (2, 1)]",0,0.5199527740478516,26.76526872864972
5,0.6,0.4,0.6,0.2,0.2,0.2,6.0,11.0,20.0,random_graphs_n5_e5,150,5,5,3,3,0,2,1,8,0.0126144886016845,0.0675678253173828,True,v2,original_ranking,5,"[(4, 1), (3, 2), (4, 2), (3, 0), (2, 0)]",0,0.3758049011230469,7.161419971513269
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,6.0,11.0,random_graphs_n5_e5,8823,5,5,3,3,0,2,1,8,0.0126144886016845,0.0672094821929931,False,v2,original_ranking,4,"[(2, 4), (1, 4), (4, 3), (1, 3)]",0,0.2922697067260742,10.359450007598026
4,0.0,0.8,0.0,0.5,0.4,0.4444,1.0,3.0,18.0,random_graphs_n5_e5,4669,5,5,3,3,0,2,1,8,0.0126144886016845,0.066932201385498,True,v2,original_ranking,4,"[(1, 4), (3, 0), (2, 3), (2, 0)]",0,0.3309063911437988,12.605565686355554
5,0.6,0.4,0.6,0.2,0.2,0.2,8.0,8.0,14.0,random_graphs_n5_e5,6131,5,5,3,3,0,2,1,8,0.0126144886016845,0.0693788528442382,True,v2,original_ranking,5,"[(4, 0), (1, 0), (4, 1), (3, 1), (2, 1)]",0,0.4063503742218017,11.023817733835786
4,0.0,0.8,0.0,0.75,0.6,0.6667,1.0,4.0,16.0,random_graphs_n5_e5,2617,5,5,3,3,0,2,1,8,0.0126144886016845,0.0682768821716308,True,v2,original_ranking,4,"[(1, 3), (4, 3), (3, 2), (1, 0)]",0,0.4714944362640381,31.25790900222409
6,0.5,0.6,0.6,0.3333,0.4,0.3636,7.0,5.0,7.0,random_graphs_n5_e5,7166,5,5,3,3,0,2,1,8,0.0126144886016845,0.068361759185791,True,v2,original_ranking,6,"[(2, 3), (0, 3), (2, 4), (0, 4), (1, 3), (2, 1)]",0,0.5261800289154053,21.416312400876397
4,0.5,0.4,0.4,0.5,0.4,0.4444,4.0,9.0,9.0,random_graphs_n5_e5,1428,5,5,3,3,0,2,1,8,0.0126144886016845,0.0684413909912109,False,v2,original_ranking,4,"[(3, 1), (2, 1), (3, 0), (2, 0)]",0,0.2914743423461914,7.913276306201405
5,1.0,0.0,1.0,0.0,0.0,,9.0,11.0,15.0,random_graphs_n5_e5,8328,5,5,3,3,0,2,1,8,0.0126144886016845,0.0678133964538574,True,v2,original_ranking,5,"[(2, 3), (4, 3), (2, 4), (4, 1), (0, 4)]",0,0.3761165142059326,8.850493598760906
3,0.0,0.6,0.0,0.6667,0.4,0.5,2.0,3.0,20.0,random_graphs_n5_e5,8289,5,5,3,3,0,2,1,8,0.0126144886016845,0.0676138401031494,True,v2,original_ranking,3,"[(2, 3), (0, 4), (0, 1)]",0,0.3141348361968994,11.1512448356555
3,0.3333,0.4,0.2,0.3333,0.2,0.25,4.0,9.0,15.0,random_graphs_n5_e5,5978,5,5,3,3,0,2,1,8,0.0126144886016845,0.0640890598297119,True,v2,original_ranking,3,"[(3, 1), (2, 1), (4, 2)]",0,0.4229371547698974,8.296337369681094
3,0.0,0.6,0.0,0.6667,0.4,0.5,2.0,6.0,12.0,random_graphs_n5_e5,5511,5,5,3,3,0,2,1,8,0.0126144886016845,0.0619006156921386,False,v2,original_ranking,3,"[(4, 1), (4, 0), (2, 4)]",0,0.2381832599639892,13.5389200417031
3,0.3333,0.4,0.2,0.6667,0.4,0.5,5.0,12.0,13.0,random_graphs_n5_e5,5864,5,5,3,3,0,2,1,8,0.0126144886016845,0.0672938823699951,True,v2,original_ranking,3,"[(2, 0), (4, 0), (3, 1)]",0,0.3919501304626465,9.417584061093564
4,0.25,0.6,0.2,0.75,0.6,0.6667,3.0,3.0,5.0,random_graphs_n5_e5,606,5,5,3,3,0,2,1,8,0.0126144886016845,0.0675845146179199,True,v2,original_ranking,4,"[(1, 2), (0, 2), (3, 2), (4, 3)]",0,0.4677269458770752,16.78995907049637
4,0.75,0.2,0.6,0.0,0.0,,6.0,16.0,17.0,random_graphs_n5_e5,1933,5,5,3,3,0,2,1,8,0.0126144886016845,0.0648882389068603,True,v2,original_ranking,4,"[(4, 0), (3, 0), (2, 0), (4, 3)]",0,0.3294262886047363,7.508396239672498
3,0.0,0.6,0.0,0.6667,0.4,0.5,4.0,10.0,17.0,random_graphs_n5_e5,6071,5,5,3,3,0,2,1,8,0.0126144886016845,0.0630195140838623,True,v2,original_ranking,3,"[(4, 1), (2, 4), (2, 0)]",0,0.2186238765716552,10.08604043274631
4,0.5,0.4,0.4,0.5,0.4,0.4444,4.0,5.0,10.0,random_graphs_n5_e5,5504,5,5,3,3,0,2,1,8,0.0126144886016845,0.0698606967926025,False,v2,original_ranking,4,"[(4, 3), (1, 3), (0, 3), (4, 1)]",0,0.3017964363098144,11.722246567634947
4,0.0,0.8,0.0,0.25,0.2,0.2222,2.0,3.0,14.0,random_graphs_n5_e5,5163,5,5,3,3,0,2,1,8,0.0126144886016845,0.0692803859710693,True,v2,original_ranking,4,"[(2, 4), (3, 0), (2, 3), (2, 1)]",0,0.4388463497161865,28.71033234726409
5,0.6,0.4,0.6,0.2,0.2,0.2,4.0,9.0,14.0,random_graphs_n5_e5,2406,5,5,3,3,0,2,1,8,0.0126144886016845,0.068110704421997,True,v2,original_ranking,5,"[(3, 2), (4, 3), (0, 3), (4, 1), (0, 1)]",0,0.5278415679931641,26.878053552980017
4,0.5,0.4,0.4,0.25,0.2,0.2222,6.0,8.0,14.0,random_graphs_n5_e5,304,5,5,3,3,0,2,1,8,0.0126144886016845,0.0657436847686767,True,v2,original_ranking,4,"[(0, 3), (4, 3), (1, 2), (4, 1)]",0,0.4755477905273437,7.128395683857815
4,0.25,0.6,0.2,0.5,0.4,0.4444,3.0,6.0,11.0,random_graphs_n5_e5,3391,5,5,3,3,0,2,1,8,0.0126144886016845,0.0673549175262451,True,v2,original_ranking,4,"[(0, 4), (3, 2), (1, 2), (0, 3)]",0,0.4195902347564697,19.75450303759378
5,0.8,0.2,0.8,0.0,0.0,,5.0,15.0,20.0,random_graphs_n5_e5,359,5,5,3,3,0,2,1,8,0.0126144886016845,0.0683813095092773,True,v2,original_ranking,5,"[(4, 2), (3, 0), (1, 0), (3, 4), (1, 4)]",0,0.4338357448577881,20.36257361821764
