nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
10,1.0,0.0,0.0606,0.0,0.0,,35.0,317.0,357.0,child,8823,20,25,5,5,2,4,0,12,112.10057830810548,1414.20543384552,True,v2,original_ranking,10,"[(3, 11), (1, 19), (8, 11), (3, 6), (9, 11), (7, 19), (4, 9), (0, 3), (1, 9), (1, 8)]",4.6962878704071045,934.012081861496,-2062.59408799646
10,1.0,0.0,0.0606,0.0,0.0,,35.0,316.0,320.0,child,4669,20,25,5,5,2,4,0,12,112.10057830810548,1421.6195385456083,True,v2,original_ranking,10,"[(8, 17), (12, 17), (6, 8), (17, 19), (4, 8), (0, 19), (18, 19), (8, 14), (7, 19), (0, 2)]",5.0479772090911865,919.2788989543916,-2289.337533252087
10,1.0,0.0,0.0606,0.0,0.0,,35.0,322.0,343.0,child,6131,20,25,5,5,2,4,0,12,112.10057830810548,1415.5369954109192,True,v2,original_ranking,10,"[(5, 14), (1, 19), (0, 14), (2, 4), (14, 19), (2, 10), (1, 3), (14, 18), (2, 11), (1, 8)]",4.917795419692993,941.920550107956,-2237.560573656808
9,1.0,0.0,0.0545,0.0,0.0,,34.0,324.0,345.0,child,2617,20,25,5,5,2,4,0,12,112.10057830810548,1422.3622856140137,True,v2,original_ranking,9,"[(3, 12), (3, 13), (0, 19), (1, 3), (5, 13), (4, 18), (0, 5), (12, 19), (1, 2)]",4.336306810379028,873.2130446434021,-1995.4928771491943
10,1.0,0.0,0.0606,0.0,0.0,,35.0,320.0,324.0,child,7166,20,25,5,5,2,4,0,12,112.10057830810547,1424.575607061386,True,v2,original_ranking,10,"[(0, 11), (2, 12), (0, 14), (13, 17), (4, 9), (5, 12), (12, 19), (2, 4), (1, 14), (2, 13)]",4.684665203094482,888.3597059249878,-2270.2342007596903
