nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
104,0.9038,0.4,0.5697,0.0769,0.32,0.124,114.0,183.0,260.0,child,9096,20,25,3,3,0,2,3,5,274.6195604801178,4555.192154407501,True,v2,original_ranking,104,"[(7, 9), (12, 9), (0, 9), (4, 19), (10, 19), (6, 9), (7, 17), (1, 9), (10, 9), (15, 9), (18, 9), (0, 17), (16, 9), (6, 19), (6, 17), (3, 9), (13, 9), (15, 17), (10, 17), (12, 17), (9, 19), (13, 17), (5, 9), (8, 19), (14, 19), (11, 9), (5, 17), (16, 17), (18, 17), (14, 9), (14, 17), (4, 9), (4, 17), (11, 17), (7, 8), (12, 8), (2, 9), (6, 8), (3, 8), (9, 8), (7, 2), (5, 13), (15, 13), (14, 13), (7, 13), (6, 13), (15, 2), (16, 13), (5, 2), (12, 13), (7, 3), (15, 3), (5, 3), (11, 13), (10, 13), (12, 3), (11, 3), (1, 13), (1, 3), (7, 0), (15, 0), (10, 3), (18, 3), (7, 4), (5, 0), (12, 0), (11, 0), (10, 0), (18, 0), (10, 2), (15, 12), (11, 12), (7, 12), (5, 12), (11, 2), (10, 4), (7, 1), (5, 1), (15, 1), (7, 6), (10, 6), (11, 1), (7, 18), (10, 12), (10, 14), (11, 4), (10, 1), (11, 6), (7, 16), (5, 6), (5, 4), (15, 4), (11, 16), (15, 6), (10, 16), (7, 5), (7, 15), (7, 10), (15, 5), (11, 15), (10, 18), (11, 10), (7, 11), (15, 10)]",6.498538494110107,5997.470066070557,3150.6114896681943
98,0.898,0.4,0.5333,0.0918,0.36,0.1463,101.0,121.0,209.0,child,3533,20,25,3,3,0,2,3,5,274.6195604801178,4586.952215194702,True,v2,original_ranking,98,"[(16, 19), (15, 19), (10, 19), (14, 19), (0, 19), (6, 19), (11, 19), (18, 19), (14, 9), (10, 9), (3, 19), (16, 9), (4, 19), (1, 19), (14, 13), (14, 5), (14, 8), (10, 13), (16, 13), (14, 7), (11, 9), (10, 8), (6, 9), (16, 5), (10, 7), (16, 8), (16, 7), (17, 19), (12, 19), (0, 9), (16, 3), (15, 9), (6, 13), (16, 2), (15, 13), (16, 4), (14, 4), (14, 17), (15, 17), (15, 7), (15, 8), (15, 5), (10, 4), (10, 17), (0, 13), (6, 8), (11, 13), (18, 9), (15, 4), (0, 8), (0, 17), (16, 12), (14, 12), (10, 12), (6, 17), (11, 8), (0, 5), (11, 7), (0, 7), (6, 5), (11, 4), (16, 1), (15, 12), (15, 1), (6, 7), (11, 17), (10, 1), (11, 12), (18, 5), (0, 12), (6, 4), (6, 12), (11, 1), (0, 1), (6, 1), (15, 18), (10, 18), (14, 18), (16, 18), (11, 18), (6, 18), (0, 4), (0, 18), (18, 1), (10, 6), (14, 6), (14, 0), (10, 0), (15, 0), (14, 11), (10, 11), (15, 6), (15, 11), (10, 14), (15, 16), (11, 6), (11, 0), (15, 10)]",5.162750005722046,5757.065998315811,2802.416771815426
